h3_8,año_hecho,cm_transeunte,cm_vehiculo,cm_negocio,cm_repartidor,cm_metro,cm_violacion,cm_homicidio,cm_microbus,cm_lesiones,cm_casa,hr_madrugada,hr_manana,hr_tarde,hr_noche,ds_0,ds_1,ds_2,ds_3,ds_4,ds_5,ds_6,log_n
8849958019fffff,2018,-0.22521597650072137,1.605090990750032,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,-0.8967756562020611,-0.7762239625617496,-0.6106211328310693,2.6372986281547086,-0.5786639455694739,-0.462423835513679,-2.669223118883639,3.135840238706574,-0.3729150687265668,0.803505445153376,0.757682130961068,-0.7104223140236458,-2.1977070215793573,0.6711798485163718,2.4003804513142124,-1.8043246768455428,-1.8039922231574559
8849958019fffff,2019,1.4941479485653053,-1.0056501370370696,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,2.3966625784647833,1.2616980039551533,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,-1.7982868503261185,1.4219500680276242,0.7489183885216911,-0.6359896645168818,1.8772990785378045,0.4925589317588253,-0.8421627417066807,-0.8718125527750438,1.6951371465031033,-1.98902175545585,-0.4189670945531895,-1.669486986524119
8849958019fffff,2020,-0.22521597650072137,1.605090990750032,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,0.9146153728647033,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,0.8734391792987605,-1.5441504924830416,-0.9035659692986125,1.5562986337357418,-2.149427046653804,0.757682130961068,3.6370117995165043,-2.1977070215793573,-0.7367614362153849,-0.5258876865324958,1.2434620041976345,-1.8039922231574559
8849958019fffff,2021,0.22054504110898943,0.6970071202153879,-0.09696369906048746,-0.9200911077299512,-0.3412770273739779,0.7499434611313611,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,3.0593968399009337,-1.6464298221558233,-1.0871753423897574,0.24092565478416794,-0.8071850049232678,-2.158673060263601,-0.8421627417066807,1.7799763848335826,0.4151905240196887,3.3314657679018014,-1.8043246768455428,-1.669486986524119
8849958027fffff,2016,-1.626179174702669,-0.26783199222767134,-1.2184496936907985,2.2613492375100064,-0.3412770273739779,-0.8967756562020611,3.7072043637754373,-0.6106211328310693,2.6372986281547086,2.817384792701169,-0.462423835513679,1.8310673867187506,-1.9134175212999094,0.5916917825045879,-2.149427046653804,-0.7004954646512664,-0.7104223140236458,3.636228641159622,2.079121133248128,-0.5258876865324958,-1.8043246768455428,-1.8039922231574559
8849958027fffff,2017,-0.41625641261916885,0.6970071202153879,-0.09696369906048746,-0.9200911077299512,-0.3412770273739779,-0.8967756562020611,1.2616980039551533,-0.6106211328310693,-0.6763777264320344,2.5086530892220194,-1.7982868503261185,0.3991567712998081,-0.1691284769340335,1.117840974085217,-0.8071850049232678,0.4925589317588253,1.7926458119540158,-0.8718125527750438,0.4151905240196887,-1.98902175545585,0.9663904877391638,-1.669486986524119
8849958027fffff,2018,-0.5754567760512083,2.0212960980784103,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,-0.8967756562020611,1.091871173412078,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,-0.6850676713157523,-0.7941020748826436,-0.39864019329796435,1.5562986337357418,-2.149427046653804,-0.943525063919989,-0.9519464314425431,-0.9823037585087366,2.5484348948253803,-0.7697433646863884,3.2753197915597525,-1.545754163198209
8849958027fffff,2024,0.47526562260025274,-0.892139653220239,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,4.537397430998232,1.4654902006068438,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,-0.462423835513679,-2.669223118883639,3.135840238706574,-0.3729150687265668,-0.6729608007502141,3.674037322185737,-0.7104223140236458,-2.1977070215793573,-0.7367614362153849,0.9372463823908583,-0.2804313363239541,-1.8039922231574559
8849958083fffff,2016,-1.7429261078861649,0.9807833297574643,2.8936656199536746,-0.9200911077299512,-0.3412770273739779,-0.8967756562020611,-0.7762239625617496,1.603242500007109,-0.6763777264320344,-0.5786639455694739,1.54137068670498,-0.7941020748826436,-0.39864019329796435,-0.051379451649515455,0.31135002985217897,1.486770928767235,0.2556741556519429,0.2330995045618838,-0.9714183170040112,-0.7697433646863884,-0.534413559744219,-1.545754163198209
8849958083fffff,2017,0.008277889866269874,-0.05972943856348213,1.2488194944958857,0.1403890073500345,-0.3412770273739779,0.31081836317578176,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,0.8734391792987605,-1.1691262836828427,-0.2303316012977483,0.5916917825045879,-1.165116216051411,-1.1865546631887114,0.7387223904897376,-1.2253844111228607,-0.2674476746381328,0.9372463823908583,2.2593908978786934,-1.2247779545672146
8849958083fffff,2018,-0.11461361874793606,0.48790886055280536,-0.5691683283785132,-0.08286996424575199,-0.3412770273739779,0.056588043306762155,-0.7762239625617496,-0.6106211328310693,1.067662460192567,1.2087301272045483,-0.39211525578670864,0.8836378065919314,-1.8602674396156307,1.302454725517017,0.18183544687817987,-1.3912111678360566,0.1285561991156812,0.1051623189755027,1.5604059230837966,1.0912604949091058,-1.8043246768455428,-0.8798348309076722
8849958083fffff,2019,0.008277889866269874,-0.5799858227239552,-1.2184496936907985,1.7311091799700131,-0.3412770273739779,0.6127168680202424,-0.7762239625617496,3.817106132845287,-0.6763777264320344,-0.5786639455694739,1.54137068670498,-1.7316625968831416,1.2844457267041969,-0.8552184943421439,1.5417385681051707,0.2716229324236229,-2.1595670185370293,2.663906030703125,-2.1447027209471416,-0.7697433646863884,0.7354975573571046,-1.545754163198209
8849958083fffff,2020,-0.4587098428677126,0.7726807760932751,-0.39602663096190377,-0.9200911077299512,-0.3412770273739779,1.5184123825536247,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,1.6853685466109543,3.545165208923639,-1.919174701283241,-0.9035659692986125,-0.051379451649515455,-1.165116216051411,-2.158673060263601,1.7048188601653262,0.7192608097901323,-2.1447027209471416,1.9126690950064276,1.2434620041976345,-1.2247779545672146
