h3_8,año_hecho,umap_1,umap_2
8849958eb5fffff,2018,4.540332,4.359311
8849958eb5fffff,2019,6.654395,3.8815188
8849958eb5fffff,2020,6.2450666,6.183398
8849958eb5fffff,2021,6.1394,4.6653533
8849958eb5fffff,2022,2.968605,4.9387465
8849958eb5fffff,2023,3.5078886,7.8745713
8849958eb5fffff,2024,6.463114,5.6651673
8849958eb7fffff,2016,2.1911614,5.532933
8849958eb7fffff,2017,2.3804057,5.4238925
8849958eb7fffff,2018,3.0758402,5.6387043
8849958eb7fffff,2019,2.5179029,5.1457653
8849958eb7fffff,2020,4.0646296,6.6456423
8849958eb7fffff,2021,3.0136795,5.128887
8849958eb7fffff,2022,2.7928524,5.025728
8849958eb7fffff,2023,2.4681523,5.359601
8849958eb7fffff,2024,4.8285184,8.144138
8849958eb9fffff,2016,7.3694053,8.124765
8849958eb9fffff,2017,4.783987,8.824229
8849958eb9fffff,2018,4.001227,5.762263
8849958eb9fffff,2019,3.9964259,7.6396585
8849958eb9fffff,2020,3.605239,6.8677716
8849958eb9fffff,2021,4.1937594,7.6976194
8849958eb9fffff,2022,7.470323,4.46548
8849958eb9fffff,2023,5.3673277,5.107032
8849958eb9fffff,2024,4.011938,6.0605826
8849958ebbfffff,2016,3.6260378,8.089594
8849958ebbfffff,2017,3.058193,7.2775
8849958ebbfffff,2018,3.5744572,6.311388
8849958ebbfffff,2019,3.8762724,6.802487
8849958ebbfffff,2020,2.9940405,6.782686
8849958ebbfffff,2021,3.663256,6.434748
8849958ebbfffff,2022,3.7608764,5.2598276
8849958ebbfffff,2023,4.708152,8.582729
8849958ebbfffff,2024,5.719288,7.687898
8849958ebdfffff,2018,5.6893706,4.94318
8849958ebdfffff,2019,3.0624866,5.3269095
8849958ebdfffff,2020,6.1255217,8.07991
8849958ec1fffff,2016,7.875335,6.6074276
8849958ec1fffff,2017,6.7037134,8.050246
8849958ec1fffff,2018,7.797786,6.1104107
8849958ec1fffff,2019,6.210039,5.143879
8849958ec1fffff,2020,4.0877237,6.408329
8849958ec1fffff,2021,3.3940835,6.548186
8849958ec1fffff,2022,2.3635867,5.2003403
8849958ec1fffff,2023,3.0661218,5.48904
8849958ec1fffff,2024,2.3832567,5.4713507
8849958ec3fffff,2016,5.3030677,6.1682386
8849958ec3fffff,2017,4.494604,7.2019835
8849958ec3fffff,2018,4.963322,4.410296
8849958ec3fffff,2019,6.5531325,5.1308126
8849958ec3fffff,2020,6.2936893,5.5288644
8849958ec3fffff,2021,3.3646734,6.732605
8849958ec3fffff,2022,2.259605,5.3916736
8849958ec3fffff,2023,3.44842,7.730865
8849958ec3fffff,2024,7.335679,5.038102
8849958ec5fffff,2016,3.887948,7.470542
8849958ec5fffff,2017,4.2906733,6.640715
8849958ec5fffff,2018,5.430657,4.3401875
8849958ec5fffff,2019,2.9952881,5.1177716
8849958ec5fffff,2020,6.409677,3.8540535
8849958ec5fffff,2021,5.7391047,4.2571683
8849958ec5fffff,2022,2.7413092,5.1988416
8849958ec5fffff,2023,6.370406,6.040083
8849958ec5fffff,2024,5.6330056,3.3844883
8849958ec7fffff,2016,3.8053977,7.999017
8849958ec7fffff,2017,6.6763783,4.0043483
8849958ec7fffff,2018,6.72003,4.172583
8849958ec7fffff,2019,7.225337,4.164685
8849958ec7fffff,2020,5.150645,5.3930907
8849958ec7fffff,2021,7.196396,4.640245
8849958ec7fffff,2022,2.8744376,4.9802623
8849958ec7fffff,2023,3.4831257,5.63156
8849958ec7fffff,2024,3.6454802,5.6242027
8849958ec9fffff,2016,3.1145175,5.0894203
8849958ec9fffff,2017,7.634967,5.1955833
8849958ec9fffff,2018,3.4975865,4.0763845
8849958ec9fffff,2019,3.1982162,5.1192904
8849958ec9fffff,2020,6.4564514,4.4345
8849958ec9fffff,2021,3.3271964,5.2397275
8849958ec9fffff,2022,2.208385,5.028747
8849958ec9fffff,2023,2.0422382,5.1992874
8849958ec9fffff,2024,2.274542,5.2573276
8849958ecbfffff,2016,5.6473794,7.008016
8849958ecbfffff,2017,4.842417,7.84206
8849958ecbfffff,2018,7.4367213,5.0912004
8849958ecbfffff,2019,7.3645473,7.032785
8849958ecbfffff,2020,8.374465,6.104405
8849958ecbfffff,2021,7.7434936,6.272564
8849958ecbfffff,2022,7.1423244,5.5402827
8849958ecbfffff,2023,3.5394669,5.5497584
8849958ecbfffff,2024,5.5920405,6.2042694
8849958ecdfffff,2016,8.096503,6.2534647
8849958ecdfffff,2017,7.6387243,7.229703
8849958ecdfffff,2018,5.360686,5.5010796
8849958ecdfffff,2019,5.1522927,7.278359
8849958ecdfffff,2020,7.7625756,6.3450723
8849958ecdfffff,2021,7.966096,6.5865803
8849958ecdfffff,2022,6.9160924,6.068777
8849958ecdfffff,2023,7.34786,6.1212306
8849958ecdfffff,2024,6.359874,5.3472676
8849958ed3fffff,2016,6.2009664,8.044204
8849958ed3fffff,2017,4.388089,9.161609
8849958ed3fffff,2018,4.583055,4.3558655
8849958ed3fffff,2019,7.45291,4.079775
8849958ed3fffff,2020,7.6285706,7.057584
8849958ed3fffff,2021,6.184847,5.7881346
8849958ed3fffff,2022,4.6608887,6.1471705
8849958ed3fffff,2023,5.015649,9.266435
8849958ed3fffff,2024,6.6624637,6.6624146
8849958ed5fffff,2016,6.3743806,8.765773
8849958ed5fffff,2017,3.606377,8.681794
8849958ed5fffff,2018,5.229518,5.7560997
8849958ed5fffff,2019,7.3676653,4.501121
8849958ed5fffff,2020,7.4509044,4.6987104
8849958ed5fffff,2021,7.404035,5.704269
8849958ed5fffff,2022,7.770497,3.7811666
8849958ed7fffff,2016,7.0075893,6.063602
8849958ed7fffff,2017,6.879395,5.388994
8849958ed7fffff,2018,4.7588816,4.1799874
8849958ed7fffff,2019,2.660266,5.285009
8849958ed7fffff,2020,7.3135824,5.471765
8849958ed7fffff,2021,6.455183,5.8631854
8849958ed7fffff,2022,6.4088902,5.9890995
8849958ed7fffff,2023,5.857339,7.9842954
8849958ed7fffff,2024,6.199861,5.7478204
8849958ed9fffff,2016,6.275406,8.079562
8849958ed9fffff,2017,4.389854,7.205141
8849958ed9fffff,2018,2.7926314,7.228258
8849958ed9fffff,2019,3.2680516,6.6969595
8849958ed9fffff,2020,3.060858,6.8867006
8849958ed9fffff,2021,6.647807,6.591188
8849958ed9fffff,2022,6.849953,4.523463
8849958ed9fffff,2023,5.0788355,9.506927
8849958edbfffff,2016,4.172872,8.323704
8849958edbfffff,2017,6.665273,7.7729983
8849958edbfffff,2018,7.1986055,5.34426
8849958edbfffff,2019,7.680206,6.090344
8849958edbfffff,2020,6.9729204,6.645289
8849958edbfffff,2021,7.8624096,6.8423076
8849958edbfffff,2022,3.5467925,8.755408
8849958edbfffff,2023,3.4601102,7.536197
8849958edbfffff,2024,6.3748913,7.478092
8849958eddfffff,2016,6.03835,7.460755
8849958eddfffff,2018,4.7461085,4.3952007
8849958eddfffff,2019,7.089769,5.7509165
8849958eddfffff,2020,7.0171313,6.3191333
8849958eddfffff,2021,7.593255,3.931377
8849958eddfffff,2022,6.5670233,5.4462233
8849958ee1fffff,2016,3.4691014,5.510021
8849958ee1fffff,2017,2.6558456,5.344602
8849958ee1fffff,2018,3.011305,4.872754
8849958ee1fffff,2019,3.3545682,5.2902484
8849958ee1fffff,2020,3.0401995,7.1342845
8849958ee1fffff,2021,5.584957,6.1198063
8849958ee1fffff,2022,2.875197,5.558618
8849958ee1fffff,2023,4.2080708,5.954055
8849958ee1fffff,2024,8.364487,6.1390176
8849958ee3fffff,2016,5.858767,8.685054
8849958ee3fffff,2017,6.9795117,8.793878
8849958ee3fffff,2018,4.0889735,7.4298043
8849958ee3fffff,2019,4.3527503,7.9119267
8849958ee3fffff,2020,3.9829266,7.6113625
8849958ee3fffff,2021,6.8690944,8.747563
8849958ee3fffff,2022,4.055516,7.344846
8849958ee3fffff,2023,3.4747694,5.7304945
8849958ee3fffff,2024,6.0391226,7.1111407
8849958ee5fffff,2016,4.5139112,5.095464
8849958ee5fffff,2017,4.75424,7.154161
8849958ee5fffff,2018,4.116244,5.183882
8849958ee5fffff,2019,2.9150085,5.2078285
8849958ee5fffff,2020,2.868782,5.4261394
8849958ee5fffff,2021,6.5256877,4.2012663
8849958ee5fffff,2022,2.5005188,5.5030885
8849958ee5fffff,2023,3.2717466,5.6631155
8849958ee5fffff,2024,6.1015754,6.1455526
8849958ee7fffff,2016,4.4090266,6.0552173
8849958ee7fffff,2017,7.8985715,4.9570785
8849958ee7fffff,2018,4.3386145,4.281699
8849958ee7fffff,2019,4.35703,5.8007436
8849958ee7fffff,2020,3.4180343,7.444045
8849958ee7fffff,2021,3.440592,7.636073
8849958ee7fffff,2022,3.491593,5.719465
8849958ee7fffff,2023,6.577094,6.0751357
8849958ee7fffff,2024,6.447856,5.5577803
8849958ee9fffff,2016,4.246671,8.639149
8849958ee9fffff,2017,3.7926223,7.611617
8849958ee9fffff,2018,4.92238,4.240251
8849958ee9fffff,2019,5.3960066,5.7918854
8849958ee9fffff,2020,4.6937466,6.238412
8849958ee9fffff,2021,7.4799967,4.53501
8849958ee9fffff,2022,6.6912518,4.3662395
8849958ee9fffff,2023,6.9981976,5.509375
8849958ee9fffff,2024,6.8765054,6.4830637
8849958eebfffff,2016,3.7837093,7.9964633
8849958eebfffff,2017,4.534665,5.9529505
8849958eebfffff,2018,4.4565377,4.571781
8849958eebfffff,2019,3.3403528,5.086627
8849958eebfffff,2020,6.2956643,5.0224204
8849958eebfffff,2021,6.171301,4.2222176
8849958eebfffff,2022,3.019553,5.2371254
8849958eebfffff,2023,6.319169,6.7994485
8849958eebfffff,2024,7.515089,6.8653045
8849958eedfffff,2016,4.8227186,7.30714
8849958eedfffff,2017,3.892715,7.4408846
8849958eedfffff,2018,3.8097394,5.2870393
8849958eedfffff,2019,2.9898992,6.881554
8849958eedfffff,2020,6.7860537,8.298901
8849958eedfffff,2021,7.089667,4.232815
8849958eedfffff,2022,6.4981027,5.182094
8849958eedfffff,2023,5.693362,4.183341
8849958eedfffff,2024,7.928831,6.261439
8849958f01fffff,2018,3.198075,6.7892995
8849958f01fffff,2021,7.2563543,8.277071
8849958f01fffff,2023,4.1815314,7.5053887
8849958f01fffff,2024,4.181018,7.1741877
8849958f07fffff,2017,4.272794,7.7197075
8849958f07fffff,2018,2.7946932,7.1860323
8849958f07fffff,2019,2.1338735,5.2441554
8849958f07fffff,2020,6.770384,7.630252
8849958f07fffff,2021,4.6260157,7.1445603
8849958f07fffff,2022,3.956762,5.777025
8849958f07fffff,2024,2.463549,6.0905514
8849958f3bfffff,2016,7.2325134,5.64139
8849958f3bfffff,2017,5.590882,8.11879
8849958f3bfffff,2018,6.0904865,5.886711
8849958f3bfffff,2019,5.5306225,8.240604
8849958f3bfffff,2020,5.786055,8.828273
8849958f3bfffff,2021,6.36328,4.103726
8849958f3bfffff,2022,6.4849725,5.638161
8849958f3bfffff,2024,7.155486,6.9299326
8849958f59fffff,2018,7.018309,5.378036
8849958f59fffff,2020,6.446878,8.005521
8849958f59fffff,2023,5.9284225,7.075367
8849958f5bfffff,2018,7.6453333,7.825504
8849958f5bfffff,2019,7.499745,3.817786
8849958f5bfffff,2020,7.678594,7.6029267
8849958f5bfffff,2021,7.182718,8.563717
8849958f5bfffff,2022,6.3955503,6.3673453
8849958f5bfffff,2023,7.169853,6.0208616
88499595a3fffff,2018,6.3633366,7.6922126
88499595a3fffff,2019,6.382868,5.262514
88499595a3fffff,2020,6.354262,6.7754655
88499595a3fffff,2021,4.7432327,6.057753
88499595a3fffff,2022,6.3234863,6.5181413
88499595a3fffff,2023,8.442405,6.3756013
88499595a3fffff,2024,7.544613,6.5142403
88499595abfffff,2020,7.8843937,6.7914615
88499595abfffff,2022,5.0692654,6.349899
88499595abfffff,2023,7.09437,6.5636187
88499595abfffff,2024,6.252278,6.3077455
88499595bdfffff,2016,4.865561,8.363481
88499595bdfffff,2017,5.4626536,7.909023
88499595bdfffff,2018,8.045931,6.6284876
88499595bdfffff,2019,7.706616,6.3390083
88499595bdfffff,2020,7.0725594,8.554247
88499595bdfffff,2021,6.3485208,5.1311426
88499595bdfffff,2022,3.5090606,8.699769
88499595bdfffff,2023,4.0184426,8.768738
88499595bdfffff,2024,7.3771114,6.609741
884995a365fffff,2016,3.6845152,8.605331
884995a365fffff,2017,6.890824,8.734641
884995a365fffff,2018,4.247898,8.475103
884995a365fffff,2019,7.1284943,3.9826941
884995a365fffff,2020,6.2207866,8.495014
884995a365fffff,2021,4.0224705,6.3927574
884995a365fffff,2023,6.5381246,5.765249
884995a365fffff,2024,3.6256602,6.591502
884995a36dfffff,2016,6.1129513,8.687328
884995a36dfffff,2017,3.5236247,6.55625
884995a36dfffff,2018,6.658903,4.321991
884995a36dfffff,2019,3.5607526,6.4456086
884995a36dfffff,2020,4.025514,6.452024
884995a36dfffff,2021,4.5167294,7.306542
884995a36dfffff,2022,3.3011937,6.353277
884995a36dfffff,2023,5.397431,5.3536563
884995a36dfffff,2024,6.679015,5.8979063
884995aa05fffff,2016,6.5056996,7.070805
884995aa05fffff,2017,4.1072016,7.626086
884995aa05fffff,2018,6.565041,4.825989
884995aa05fffff,2019,7.622682,7.8085012
884995aa05fffff,2020,7.5851564,4.4029403
884995aa05fffff,2021,7.336511,6.204153
884995aa05fffff,2022,6.2500567,6.970976
884995aa05fffff,2023,5.575714,9.12264
884995aa05fffff,2024,6.2057223,5.826642
884995aa09fffff,2016,3.7089422,7.242553
884995aa09fffff,2017,4.8752613,8.689726
884995aa09fffff,2018,6.7720113,4.9203963
884995aa09fffff,2019,6.5333514,5.6724935
884995aa09fffff,2020,8.170473,6.35938
884995aa09fffff,2021,6.998041,5.23556
884995aa0dfffff,2016,5.930046,6.411138
884995aa0dfffff,2017,5.7330346,8.539749
884995aa0dfffff,2018,7.6003723,4.903441
884995aa0dfffff,2019,5.1252637,8.122248
884995aa0dfffff,2020,7.911204,4.774699
884995aa0dfffff,2021,7.4808393,6.5278764
884995aa0dfffff,2022,4.9069786,8.664753
884995aa0dfffff,2023,6.6667275,7.16009
884995aa29fffff,2016,4.2003474,5.691893
884995aa29fffff,2017,7.77866,4.9111366
884995aa29fffff,2018,6.89745,6.915589
884995aa29fffff,2019,4.3742275,6.626869
884995aa29fffff,2020,6.477337,7.583348
884995aa29fffff,2021,6.620763,4.7259154
884995aa29fffff,2022,6.6130595,6.584512
884995aa29fffff,2023,6.5605755,6.7633686
884995aa29fffff,2024,6.6201973,7.9157925
884995aa2bfffff,2016,7.1409907,5.3043633
884995aa2bfffff,2018,8.458425,5.8439016
884995aa2bfffff,2019,8.183829,6.0969076
884995aa2bfffff,2020,5.72232,6.8543186
884995aa2bfffff,2023,5.6311517,7.0406
884995aa2bfffff,2024,5.6070313,6.974
884995aa41fffff,2016,5.7792296,6.5631323
884995aa41fffff,2017,2.9365804,7.140139
884995aa41fffff,2018,7.9349413,5.4742646
884995aa41fffff,2019,7.731418,6.8872747
884995aa41fffff,2020,3.4487736,6.4491506
884995aa41fffff,2021,6.309806,6.533415
884995aa41fffff,2022,6.588735,5.762377
884995aa41fffff,2023,4.710285,7.449754
884995aa41fffff,2024,3.8295877,8.613706
884995aa43fffff,2017,8.1231785,5.6309576
884995aa43fffff,2018,5.950132,7.736564
884995aa43fffff,2021,7.874485,3.9610405
884995aa43fffff,2023,7.4180098,6.4407315
884995aa45fffff,2016,5.2915587,6.070681
884995aa45fffff,2017,4.3605165,7.1527624
884995aa45fffff,2018,6.0025115,6.644033
884995aa45fffff,2019,7.9785285,5.804808
884995aa45fffff,2020,7.583737,7.057596
884995aa45fffff,2021,5.793606,7.565965
884995aa45fffff,2022,7.3184767,6.9354963
884995aa45fffff,2023,6.7574964,7.0170608
884995aa45fffff,2024,3.6658342,8.111813
884995aa47fffff,2016,5.8245597,6.271971
884995aa47fffff,2017,7.846975,4.8568587
884995aa47fffff,2018,7.931144,6.0289655
884995aa47fffff,2019,5.248642,9.124726
884995aa47fffff,2020,7.4596505,5.2241125
884995aa47fffff,2021,6.5968633,7.9450016
884995aa47fffff,2022,5.8133264,9.249323
884995aa47fffff,2023,6.7781224,6.7796693
884995aa47fffff,2024,6.7081013,6.817015
884995aa49fffff,2016,3.273203,7.528307
884995aa49fffff,2017,4.4949617,8.80692
884995aa49fffff,2018,4.653737,6.861209
884995aa49fffff,2021,4.7289276,8.049412
884995aa49fffff,2024,5.0036936,7.510247
884995aa4dfffff,2016,7.485237,5.8592663
884995aa4dfffff,2017,5.7109904,9.284784
884995aa4dfffff,2018,7.9441776,5.82526
884995aa4dfffff,2019,5.330837,8.737321
884995aa4dfffff,2020,6.407887,5.332206
884995aa4dfffff,2021,6.684227,8.37818
884995aa4dfffff,2022,6.157762,7.5298257
884995aa4dfffff,2023,6.8149858,6.948607
884995aa4dfffff,2024,5.2308574,8.776172
884995aa61fffff,2016,7.419115,4.2007027
884995aa61fffff,2017,7.266469,5.1790576
884995aa61fffff,2018,7.8375406,5.802138
884995aa61fffff,2019,7.1951494,4.5248694
884995aa61fffff,2020,6.6320715,7.3531346
884995aa61fffff,2021,6.7144504,7.7161565
884995aa61fffff,2022,6.7947464,7.542345
884995aa61fffff,2023,7.5522895,6.8765078
884995aa61fffff,2024,7.933627,6.7017975
884995aa63fffff,2016,4.030406,6.418575
884995aa63fffff,2017,7.8363295,5.7796354
884995aa63fffff,2018,7.3461075,4.59476
884995aa63fffff,2019,6.805452,5.376405
884995aa63fffff,2020,5.465879,5.7607813
884995aa63fffff,2021,4.8809705,6.0199566
884995aa63fffff,2022,6.0774393,6.0658855
884995aa63fffff,2023,6.1002293,7.905358
884995aa63fffff,2024,8.062519,6.219925
884995aa67fffff,2016,7.591822,4.5964823
884995aa67fffff,2017,7.122845,3.7849934
884995aa67fffff,2018,7.2011003,5.6778445
884995aa67fffff,2019,6.8986316,7.5850506
884995aa67fffff,2020,5.100984,9.170282
884995aa67fffff,2021,5.4782305,8.351533
884995aa67fffff,2022,6.635584,8.728193
884995aa67fffff,2023,6.7651887,6.594981
884995aa67fffff,2024,5.695309,8.150244
884995aa69fffff,2016,7.5792036,7.7632947
884995aa69fffff,2017,7.9036117,4.7956104
884995aa69fffff,2018,7.3968368,6.051584
884995aa69fffff,2019,8.135637,6.0976496
884995aa69fffff,2020,7.359709,5.4119506
884995aa69fffff,2021,7.494179,7.9051614
884995aa69fffff,2022,7.8905287,6.717775
884995aa69fffff,2023,6.5168886,6.325699
884995aa69fffff,2024,6.793592,6.8458385
884995aa6bfffff,2016,7.7194204,4.8317957
884995aa6bfffff,2017,7.6885304,4.6898756
884995aa6bfffff,2018,7.3323026,4.508848
884995aa6bfffff,2019,6.6846595,5.546831
884995aa6bfffff,2020,7.5185227,6.3038936
884995aa6bfffff,2021,5.2655854,7.351124
884995aa6bfffff,2022,6.4684873,5.870962
884995aa6bfffff,2023,6.1405015,9.20473
884995aa6bfffff,2024,5.55749,8.148159
884995aa6dfffff,2016,6.2841263,4.387183
884995aa6dfffff,2017,8.119228,6.5879846
884995aa6dfffff,2018,8.219678,6.315377
884995aa6dfffff,2019,7.7397785,5.9149833
884995aa6dfffff,2020,6.1986365,6.597057
884995aa6dfffff,2021,6.985369,6.810214
884995aa6dfffff,2022,5.2122555,8.459904
884995aa6dfffff,2024,5.964262,5.803981
884995b045fffff,2018,8.100422,7.073426
884995b045fffff,2019,5.766963,6.114975
884995b045fffff,2023,6.586995,5.888986
884995b04dfffff,2016,4.210556,6.0398335
884995b04dfffff,2017,5.0278597,7.6451554
884995b04dfffff,2018,5.948097,5.160476
884995b04dfffff,2019,3.7130506,6.728371
884995b04dfffff,2020,6.916278,7.804839
884995b04dfffff,2021,6.546165,6.322061
884995b04dfffff,2022,6.5134964,4.8486876
884995b04dfffff,2023,5.087874,5.766463
884995b04dfffff,2024,6.61671,4.232336
884995b061fffff,2016,7.7189612,4.843963
884995b061fffff,2018,7.659463,6.5180507
884995b061fffff,2019,6.8647113,5.2145367
884995b061fffff,2020,6.6411514,8.06012
884995b061fffff,2021,5.693633,6.3726997
884995b061fffff,2022,6.319977,8.58162
884995b069fffff,2016,6.6309752,9.053545
884995b069fffff,2017,7.2957883,5.4396386
884995b069fffff,2018,7.5402784,7.4164276
884995b069fffff,2019,4.066102,7.351834
884995b069fffff,2020,4.627416,6.8811755
884995b069fffff,2021,7.0741835,7.2041464
884995b069fffff,2022,6.9873786,6.9482665
884995b069fffff,2023,6.059242,4.1212053
884995b069fffff,2024,7.067989,8.407547
884995b109fffff,2018,7.2316265,5.7344003
884995b109fffff,2019,6.4633527,5.1361423
884995b109fffff,2020,7.1035542,8.898427
884995b10dfffff,2018,4.939279,8.119859
884995b10dfffff,2019,2.785675,6.9284625
884995b10dfffff,2020,3.2544627,6.6690936
884995b10dfffff,2021,4.7049017,4.4475646
884995b10dfffff,2023,4.681099,4.3107204
884995b125fffff,2016,6.337803,7.431179
884995b125fffff,2017,8.349397,6.5632143
884995b125fffff,2018,5.8578444,4.309553
884995b125fffff,2019,7.263323,3.7935643
884995b125fffff,2020,7.039188,4.497236
884995b125fffff,2021,5.035676,4.281392
884995b125fffff,2022,5.5418615,4.042812
884995b125fffff,2023,8.373484,5.5521145
884995b125fffff,2024,5.899849,4.03154
884995b12dfffff,2016,8.072447,6.0502224
884995b12dfffff,2017,7.897416,6.5758667
884995b12dfffff,2018,4.4560413,4.5620675
884995b12dfffff,2019,7.6807017,6.038596
884995b12dfffff,2020,4.4919906,4.7727427
884995b12dfffff,2021,5.2092643,4.040333
884995b12dfffff,2022,6.0756984,4.6495695
884995b12dfffff,2023,5.6430345,3.9491613
884995b12dfffff,2024,5.1141844,4.37445
884995b141fffff,2017,5.3603454,7.5728073
884995b141fffff,2018,5.7413487,6.0037055
884995b141fffff,2019,7.7516246,3.7840228
884995b141fffff,2020,8.005192,3.9801905
884995b141fffff,2021,7.7179656,5.520824
884995b141fffff,2022,6.07355,4.6225877
884995b141fffff,2023,6.1805167,5.6332703
884995b141fffff,2024,5.643852,4.1201143
884995b143fffff,2016,3.4722824,7.0331297
884995b143fffff,2017,7.88997,4.3343964
884995b143fffff,2018,5.9882255,3.6833253
884995b143fffff,2019,7.354591,3.6847913
884995b143fffff,2020,7.5772433,3.6234422
884995b143fffff,2021,7.248949,4.0406184
884995b143fffff,2022,7.577299,4.1907735
884995b143fffff,2023,5.502563,4.336883
884995b143fffff,2024,5.8057675,5.847047
884995b145fffff,2016,5.71588,6.009684
884995b145fffff,2017,8.236294,5.8542304
884995b145fffff,2018,4.636556,6.5352626
884995b145fffff,2019,3.1503625,6.7006545
884995b145fffff,2020,4.786794,5.9508
884995b145fffff,2021,4.829485,6.8588657
884995b145fffff,2022,6.246721,4.2357106
884995b145fffff,2023,5.423375,6.5684605
884995b145fffff,2024,5.364445,5.412004
884995b147fffff,2016,4.911529,7.44416
884995b147fffff,2017,4.506535,6.431695
884995b147fffff,2018,4.114901,5.1987896
884995b147fffff,2019,7.0965514,3.7764876
884995b147fffff,2020,7.283534,3.6617117
884995b147fffff,2021,7.0734067,3.909155
884995b147fffff,2022,6.4561257,3.9121256
884995b147fffff,2023,5.0808873,4.3628445
884995b147fffff,2024,6.3568444,4.1527696
884995b149fffff,2016,6.5627213,7.203181
884995b149fffff,2017,3.271187,6.3814583
884995b149fffff,2018,3.4734812,6.6570077
884995b149fffff,2019,6.9676895,3.7713315
884995b149fffff,2020,6.984844,3.78626
884995b149fffff,2021,5.7556014,5.1852756
884995b149fffff,2022,6.574232,4.110843
884995b149fffff,2023,6.1513476,3.8653119
884995b149fffff,2024,6.109019,4.0934906
884995b14dfffff,2016,3.503967,8.721417
884995b14dfffff,2017,3.65253,7.764399
884995b14dfffff,2018,3.015679,6.5383353
884995b14dfffff,2019,4.767956,6.4741616
884995b14dfffff,2020,6.9864535,4.1455116
884995b14dfffff,2021,4.6698112,5.9467926
884995b14dfffff,2022,5.8131523,5.5124283
884995b14dfffff,2023,5.1550183,4.122947
884995b14dfffff,2024,5.3999925,3.9000106
884995b15dfffff,2016,5.487746,9.6286745
884995b15dfffff,2017,5.663623,9.590063
884995b15dfffff,2018,5.9568963,5.410405
884995b15dfffff,2019,5.8472695,5.271062
884995b15dfffff,2020,2.9640024,7.1806626
884995b15dfffff,2021,4.4342465,7.6018634
884995b15dfffff,2023,4.007218,4.961098
884995b15dfffff,2024,6.333897,6.5558834
884995b161fffff,2016,8.217528,6.297694
884995b161fffff,2017,8.321693,6.2086077
884995b161fffff,2018,6.4796495,3.7212856
884995b161fffff,2019,7.3834505,4.004043
884995b161fffff,2020,7.8652434,4.0835166
884995b161fffff,2021,7.7832055,3.7737596
884995b161fffff,2022,3.0433903,4.769261
884995b161fffff,2023,6.147657,3.973784
884995b161fffff,2024,5.25432,4.041872
884995b163fffff,2016,4.1160755,7.2154064
884995b163fffff,2017,7.6297555,4.5820994
884995b163fffff,2018,3.9874148,4.2049484
884995b163fffff,2019,2.9618568,6.180052
884995b163fffff,2020,3.0533612,6.8455973
884995b163fffff,2021,5.9738946,3.892921
884995b163fffff,2022,2.2724676,5.4677277
884995b163fffff,2023,6.312573,4.2751665
884995b163fffff,2024,6.6271744,4.08805
884995b165fffff,2016,7.9837866,5.92797
884995b165fffff,2017,8.3924055,6.213077
884995b165fffff,2018,6.134887,3.870934
884995b165fffff,2019,8.199172,5.4329734
884995b165fffff,2020,7.7225647,3.815698
884995b165fffff,2021,7.637786,3.8396606
884995b165fffff,2022,7.040573,4.1893373
884995b165fffff,2023,6.394279,4.1640377
884995b165fffff,2024,5.639951,4.0038624
884995b167fffff,2016,4.0492096,6.6489725
884995b167fffff,2017,5.100079,8.014265
884995b167fffff,2018,5.908019,3.5324128
884995b167fffff,2019,6.383947,3.737966
884995b167fffff,2020,6.8831077,3.6351905
884995b167fffff,2021,5.7822504,3.8542242
884995b167fffff,2022,5.6489663,3.8711076
884995b167fffff,2023,5.79763,3.6541224
884995b167fffff,2024,5.2448936,4.189037
884995b169fffff,2016,4.9651475,6.377581
884995b169fffff,2017,7.5040483,5.9615803
884995b169fffff,2018,4.659298,4.871635
884995b169fffff,2019,5.8622413,5.29362
884995b169fffff,2020,6.593297,4.0678806
884995b169fffff,2021,6.860174,5.246502
884995b169fffff,2022,6.3185525,6.399779
884995b169fffff,2023,5.3211617,5.2867107
884995b169fffff,2024,5.1694555,5.7636943
884995b16bfffff,2016,3.0581262,6.15766
884995b16bfffff,2017,5.1550007,7.5677447
884995b16bfffff,2018,4.540635,4.8526964
884995b16bfffff,2019,7.1253815,4.3819356
884995b16bfffff,2020,7.13913,4.434621
884995b16bfffff,2021,6.381881,4.5821133
884995b16bfffff,2022,6.059967,3.8962924
884995b16bfffff,2023,4.786648,4.4601293
884995b16bfffff,2024,5.6493587,4.013154
884995b16dfffff,2016,7.938347,5.394163
884995b16dfffff,2017,3.657351,6.698471
884995b16dfffff,2018,3.445627,4.246407
884995b16dfffff,2019,7.680021,5.9168353
884995b16dfffff,2020,7.616324,3.917109
884995b16dfffff,2021,5.220107,4.548098
884995b16dfffff,2022,5.81713,3.9585772
884995b16dfffff,2023,6.263659,4.44296
884995b16dfffff,2024,5.4517765,4.640451
884995b227fffff,2017,6.0056696,8.085916
884995b227fffff,2018,4.6457477,8.202855
884995b227fffff,2019,6.104465,4.9786696
884995b227fffff,2022,6.4867344,5.74077
884995b309fffff,2016,6.515018,7.6526914
884995b309fffff,2017,7.681767,4.4454284
884995b309fffff,2018,3.3435333,7.438352
884995b309fffff,2019,7.3255854,8.101042
884995b309fffff,2020,7.233032,5.7477565
884995b309fffff,2021,6.499152,6.514796
884995b309fffff,2022,6.894541,5.946787
884995b309fffff,2023,6.2330513,4.6332808
884995b309fffff,2024,6.207831,4.299882
884995b30dfffff,2018,7.6750755,7.949042
