h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16
884995bab7fffff,2018,-0.42651346,0.018610323,-0.020493153,0.43100932,-0.37882614,0.05912505,-0.25275055,0.16567495,0.88968635,-0.14498784,-0.27881867,-0.11024222,-0.061936535,0.078048825,0.03364822,0.42593455
884995bab7fffff,2019,-1.2979099,0.29479536,0.9125782,1.0833645,-0.7912255,-0.16710156,0.1131539,1.1020896,0.2075929,-0.108621895,-0.2117391,-0.5207044,-0.14547008,0.5231775,-0.3963588,0.81534624
884995bab7fffff,2020,-0.51986283,-0.055601258,0.04925857,1.0334867,-0.9042252,0.8276742,-0.0435145,0.14348464,0.6985235,-0.054142673,-0.35327345,0.049848385,-0.6611663,0.4686878,-0.37044203,0.54183507
884995bab7fffff,2021,-0.68684745,-0.2908232,-0.1344307,0.14228335,-1.0016861,0.67657137,-0.7933962,0.013128316,-0.27265817,-0.18873905,0.8321221,-0.15480033,-0.3797327,0.3262714,-0.40789944,0.65075064
884995bab7fffff,2022,-1.6658517,0.28291455,0.9363276,1.4421532,-0.8330902,0.6361725,-0.09487107,0.9298211,0.23008594,-0.61199,0.5210963,-0.072075725,-0.38989383,0.33093256,-1.1542764,0.07670022
884995bab7fffff,2023,-2.6607268,0.75674736,0.13374938,-0.09252229,-1.5245743,0.22921067,-0.9069858,0.3566094,-1.0493562,-0.34742004,1.533412,-0.33042258,-0.16873112,0.021045417,-0.49960583,-0.24378467
884995bab7fffff,2024,-0.89849335,0.39930257,-0.014501037,1.1667004,-0.94800305,0.17366701,0.0034799667,-0.020616215,-0.5175378,0.22191423,0.43140942,-0.91546744,-0.5826174,0.27417818,0.7189367,-0.06432101
884995babbfffff,2016,0.62245125,0.8534123,-1.1883061,1.5296932,0.49269864,0.49134982,-1.5346526,-1.50007,0.9950577,0.27249378,-0.0021958738,-0.8287992,-2.0878224,0.45782134,-0.06125554,1.2441257
884995babbfffff,2017,-0.68778235,1.4337511,-0.78619605,1.3071486,0.5169574,0.2822135,-1.2896404,0.7283075,1.0990323,1.1017435,-0.006575992,1.3158804,0.8886683,-0.27241185,0.0539137,-0.016842125
884995babbfffff,2018,0.1962964,0.25709668,-0.8574344,0.9139608,-0.58378845,0.48793915,-0.7306861,0.584298,-0.20499814,0.8416566,-0.8826866,0.54583365,0.23019259,0.17527394,-0.40886703,0.8127214
884995babbfffff,2019,-1.6244372,-0.11119493,-0.48665413,1.0982162,-1.4217259,0.2267844,0.29417595,0.41404527,0.287256,1.0985112,-1.4544461,0.15503608,-0.26400337,-0.06798289,0.4233515,1.1252891
884995babbfffff,2020,-0.8867436,0.05356753,-1.1661775,0.8638276,0.085931115,0.5953556,0.025508547,0.00044701845,0.49353778,0.33145416,-0.51748174,1.4875759,0.4933587,0.34681797,-0.4162181,0.5285296
884995babbfffff,2021,-0.15541096,-0.14256558,-0.0022657635,1.1118879,-0.21822536,-0.002652421,-0.004769356,-0.48578972,0.09783363,0.32344773,0.47476497,1.5634784,0.14486885,-0.09929375,-0.62590295,-0.039252765
884995babbfffff,2022,-0.69983536,-0.22387768,-0.2533621,1.1219693,-0.25549218,1.183482,-0.039138865,-0.3459788,-0.034883264,0.5857727,0.11104571,1.110975,0.5052541,-0.46425122,-0.5589743,-0.16781428
884995babbfffff,2023,-0.28924915,-1.0045627,-1.0814902,1.3954003,-0.9694564,-0.13454674,0.45533875,-0.57925266,-0.3641,-0.085039884,-0.540911,0.7380984,-0.9777899,0.18541652,0.36372143,0.19826935
884995babbfffff,2024,-0.7534117,-0.16758785,-0.57300085,1.2711242,-1.2918913,0.3950691,-0.6038779,-0.73033726,0.3535408,0.6097287,1.0036285,0.47943142,-0.245364,-1.1877424,0.14785492,0.8388897
884995bac1fffff,2016,0.47686696,-0.14680092,-0.8951921,0.23805611,-0.2960094,1.385995,0.7839426,1.044582,0.8048683,0.86685085,1.863213,1.5606995,-1.6218195,0.40903112,1.8817282,-1.1597478
884995bac1fffff,2017,0.061092112,-0.6200107,0.4804876,1.2298481,-1.4433974,0.7397416,-1.2258817,-0.37594995,0.46285892,0.47975436,1.9444174,1.3233356,-1.0200342,-0.28654468,0.20356041,-0.56401813
884995bac1fffff,2018,0.16335534,-0.9308815,0.3017979,0.6330391,-0.9675305,0.29576987,0.15991509,0.4101447,0.7046574,-0.18443763,0.22734027,0.93396443,-1.0115052,-0.32975855,0.5139291,-0.49200684
884995bac1fffff,2019,0.9098986,-1.288877,-0.23966038,1.3692324,-1.3714796,0.9097451,-1.1044389,-0.0018716166,0.2803702,0.116573565,1.1180009,1.6267679,-1.0347526,-0.033359516,-0.07269404,-0.19722898
884995bac1fffff,2021,-0.83274204,-0.62998986,-0.79818493,0.22041525,-1.1334121,-0.28383982,0.49249646,-0.7997328,0.22237416,0.8315126,0.9510738,1.4983947,-1.1939315,-0.02984978,1.033338,0.02362779
884995bac1fffff,2022,-0.13354371,-1.7756519,-0.7594309,1.1790776,-0.30661654,-1.0109233,0.4687324,0.36534074,-1.089313,1.7057626,3.4771974,2.1250846,-2.1687663,0.9984614,1.8609939,0.4659382
884995bac3fffff,2018,-0.84217495,-0.46758273,-0.35489687,2.864252,-1.0983932,-0.2529186,2.2950716,1.9559625,0.50744295,1.3017302,-1.21484,-0.72860265,-2.8335638,0.66923916,2.7768974,-0.028198425
884995bac3fffff,2019,0.30618683,-0.4906,-2.0268886,1.1953744,-0.28170532,0.50509155,0.64174783,-1.1788285,0.18572375,-0.15665482,1.1235882,0.7803084,-2.0438716,0.9734589,1.5077513,0.7354198
884995bac3fffff,2020,-1.4335712,-0.1674419,-1.0059719,2.031231,-1.9563403,0.55704284,-0.21054786,-0.008414572,1.8742554,0.6308582,-0.88727736,-0.24342795,-2.6918797,-0.86269504,1.1984408,-0.15210181
884995bac3fffff,2021,0.42211217,-1.3402615,-0.037404057,0.8655434,-1.3856686,0.030614626,-0.116411515,-0.36765176,0.939668,0.40142897,2.08008,1.5395441,-1.6102407,-0.5842986,0.9294581,0.08125756
884995bac3fffff,2022,-1.3582133,-0.61470854,0.5189027,1.7494932,0.6101832,-1.4683721,0.33274382,-1.054335,-0.39088,1.2044234,1.367431,0.8590394,-1.3862019,-1.3144261,-0.998243,-0.14142317
884995bac5fffff,2016,-0.5802499,-0.25350168,0.3704595,1.4862201,-0.037594233,0.12330213,-0.55762863,-1.3335657,0.30337536,1.3026904,0.296503,1.6132914,-1.0656987,-0.5704971,-0.988337,-0.7525657
884995bac5fffff,2017,0.09660537,0.7970987,-1.7284664,0.648831,-0.6812964,0.47789785,0.1427374,-0.31120765,0.5274518,-0.6387821,0.018085254,-0.95783144,-1.9108226,-1.0247228,0.08903791,0.5698001
884995bac5fffff,2018,0.36883527,0.025305009,-0.20491049,0.68339837,-0.9745191,0.10453423,-0.13379557,0.02300441,-0.15839513,-0.17554592,-0.09646245,-0.26523948,-0.34028777,-0.4116129,0.2806115,-0.23892964
884995bac5fffff,2019,0.519077,-0.42402816,-0.29751807,1.0660471,-1.1848538,-0.018143767,-0.16887401,0.96582216,-0.10623472,-0.46188295,0.2543038,0.16288605,-1.00279,-0.57091695,-0.60660315,0.33325192
884995bac5fffff,2020,-0.52258855,-1.2333746,0.13926117,1.2043121,-1.244148,-0.19807939,-0.2741183,-0.38867202,0.79757065,-0.3443362,0.6794458,0.03209756,-0.9599708,0.1524627,0.5205095,0.99560755
884995bac5fffff,2021,-0.37993196,-0.86073667,-0.075931415,0.774474,-0.21071388,-0.64581305,0.5503472,-0.79281324,-0.9954021,0.6605943,0.92576325,2.3592815,-0.62253726,0.87581366,-0.28867888,0.03446706
884995bac5fffff,2022,0.59252965,-1.2685628,0.68289876,2.1164532,-1.5988681,-1.0669755,-1.3369458,-1.1848472,0.41571274,0.30559057,2.2056983,1.9598715,-0.42558864,-0.5923706,0.4559495,0.21083136
884995bac5fffff,2023,0.8686171,-0.62424356,-0.9734809,1.340083,-0.9572326,-0.327441,0.028095108,0.15626086,-1.1878343,-0.01766703,1.0545893,1.9398495,-1.073153,0.22182684,-0.22328457,-0.29229358
884995bac5fffff,2024,0.770998,0.23858576,0.09841061,1.8528421,-0.023651307,0.91956615,0.64975274,0.9170029,0.08612718,-0.0699394,-0.14464752,1.0149246,-0.57656276,0.15945582,-0.18129605,-1.317648
884995bac7fffff,2016,-1.2781397,1.3322748,-0.14770938,-0.044724517,-0.81553566,0.14782009,-1.249643,-0.5940162,-0.15896353,0.46582872,0.7403401,-0.21820422,-1.6371703,0.43707252,-0.81885046,-0.15296857
884995bac7fffff,2017,-1.7141702,0.1270097,-0.2981413,0.48753276,-0.034887522,-0.25961766,-0.61898017,0.41154963,-0.09984398,-0.77510846,1.1161013,-0.7539282,-0.6858355,0.6521786,-0.17809184,0.27258232
884995bac7fffff,2018,-0.1410515,-0.69479686,0.38517806,1.3427298,-1.018186,0.5802958,0.53670305,-0.13459365,0.49778435,-0.32111502,-0.12464253,0.4321261,-0.9909196,0.9244631,0.37186852,-0.116971165
884995bac7fffff,2019,0.3315553,0.0010211357,-0.28935835,0.34064677,-1.0083157,-0.30602145,-0.74274653,0.07094731,0.94058657,1.0710951,0.7596409,1.294664,-0.9790367,0.7028589,1.0027125,0.53940785
884995bac7fffff,2020,-1.2113059,-1.812753,-0.52701604,0.5094885,0.08639978,-0.1232894,-0.13891155,0.36820793,0.11986863,0.49116594,0.5192918,-0.15252657,-0.9207957,-0.92957264,0.6335257,0.48959222
884995bac7fffff,2021,0.78751063,-0.6551177,-0.56063944,1.2637541,-1.0445951,0.74934024,-0.08623106,-0.16682702,0.041693527,0.108774446,0.91811544,1.5085969,-0.7174512,-0.22044526,-0.11739995,0.15397584
884995bac7fffff,2022,-0.5043837,0.15516105,0.47708672,1.7932215,-0.3683982,0.033942148,-0.18145825,0.19191206,-0.71344644,0.90467584,0.25201258,0.8707666,-0.7550576,0.08103009,-0.76207846,-0.4845039
884995bac7fffff,2023,0.5840919,-1.6508156,0.5443565,2.0286496,-1.2341413,-0.60710657,-1.2581171,0.58891463,-0.3714528,0.74155766,0.7490857,-0.106289305,-0.8501781,-1.1651952,0.060973786,0.72760296
884995bac7fffff,2024,-0.35473457,-1.69503,-1.127042,1.6941266,-0.36587727,0.089298144,-0.024193373,-0.5951226,0.8228089,-0.42134172,0.7251354,0.33391705,-1.5551565,-0.8571426,0.8551593,0.06806784
884995bacbfffff,2018,-3.0988104,0.70417595,-0.5055875,2.9738786,-1.1994805,-0.35024044,1.199952,1.5662292,0.6041663,1.8069814,-2.7926974,-0.24785051,-0.5356452,-0.4766349,1.4372325,0.8110353
884995bacbfffff,2020,-0.029153002,0.9225159,-2.3787377,1.687536,-0.28834155,-0.058280267,-1.2074156,-0.02724741,0.52654696,0.29773256,-0.7429399,-0.22336984,-1.9553978,-0.79115236,1.1937151,-1.3313392
884995bacbfffff,2021,0.077613555,-1.4389801,0.4994706,1.2101749,-0.19499123,0.099067524,-0.20038316,-0.34118706,0.9192473,0.2230633,1.4160813,0.11960189,-0.9028646,-1.1912947,0.40352106,0.034111086
884995bae1fffff,2016,-1.0353097,0.5028654,-0.057655472,1.0447764,-1.3136448,0.6506221,-0.44832882,-0.21369654,1.0468464,0.20928653,0.27425984,-1.4024755,-2.3992407,0.314191,0.2613084,0.96311235
884995bae1fffff,2017,-0.60526043,-1.4094856,2.0356982,-0.66236526,-0.042120945,-0.7958836,-1.0505896,1.3497282,-0.4060402,0.34616694,-0.44752398,2.4608443,-0.16169785,0.76260775,1.7105237,-1.1452825
884995bae1fffff,2018,-1.0426294,-0.86141354,1.9270892,-1.5619333,-0.45306075,-0.24004829,-0.83734393,1.3805451,-0.5804386,-0.24792418,-0.4243597,1.3622459,0.66064024,-0.5230892,1.048223,-1.3060223
884995bae1fffff,2019,-0.66239643,-0.44498584,0.6181946,0.17413588,-0.6162755,0.15266739,-0.7373743,0.032141697,0.042848967,-0.9699573,0.92316335,0.086602025,-0.040743418,0.467965,-0.45112425,0.025880257
884995bae1fffff,2020,-0.6924642,-0.40044144,-0.8371025,0.39875492,-0.9880824,1.0775819,-0.28146875,0.64263284,-0.22625302,-0.044423793,0.40391305,0.34240475,-0.033444546,-0.34619227,-0.8659861,1.1423784
884995bae1fffff,2021,-0.38620993,-1.555678,0.02550624,0.6888959,-1.3115019,-0.95601165,-0.45460066,0.27080196,-0.029754652,-0.35679668,1.4456592,0.49706668,-1.3231001,-1.008353,-0.3414231,0.5255124
884995bae1fffff,2022,-0.05604326,-0.7597178,0.019581782,1.2320668,-0.26008797,0.51997524,-0.8464101,0.5238184,-0.35287502,0.21088456,0.5399529,-0.038277026,-0.13819553,-0.8569868,-0.7699181,0.07406296
884995bae1fffff,2023,-0.10107803,0.6529711,-0.71119314,1.1809137,-0.4367677,0.13702457,-0.16830637,-0.48879018,-0.20145382,-0.26050338,0.6774042,-0.15818137,-1.889037,-0.42290562,-1.6518668,1.3023658
884995bae1fffff,2024,-0.75040376,-0.19755264,-0.7975469,0.6712481,-1.3401387,-0.2764514,-0.8667229,0.6006282,-0.23261604,-0.89815897,0.5951868,-0.19215308,-1.7968483,-0.7097681,-1.0880543,0.14651658
884995bae3fffff,2016,-0.6738418,0.025938716,-0.17328753,0.4069443,-0.16043176,0.41097364,0.045151297,0.40216,-0.095731,0.13808338,0.20223783,0.48719844,-0.022961397,0.4259127,0.29132953,-0.18024203
884995bae3fffff,2017,-0.18107872,-0.33420476,0.60949695,0.07986681,-0.17525469,-0.6058653,-0.36433622,0.48414484,0.24163727,-0.25059596,0.31455082,0.7892704,0.09682109,0.61273885,0.6836477,0.0041751037
884995bae3fffff,2018,-0.12741494,-0.4914597,0.66365457,-0.34567627,0.041529883,-0.05812617,-0.07628528,0.32416254,-0.1626844,-0.26215965,-0.1403538,0.099933,0.1843936,-0.19441289,-0.09987451,-0.2786734
884995bae3fffff,2019,0.033047985,-0.512755,0.50229615,-0.23802063,0.031146348,-0.19212352,-0.13691317,0.085292175,-0.30384254,-0.06761951,-0.1516283,0.7474094,0.35781753,0.10889081,0.16124153,-0.29969722
884995bae3fffff,2020,0.0037734066,-0.4766856,0.098746926,-0.3217604,-1.1241438,0.17701834,-0.21910295,0.13987136,0.4431958,0.21602672,0.5781892,0.24309523,-0.22053754,-0.42232266,0.31411836,0.46581095
884995bae3fffff,2021,-0.7336543,-0.44622535,-0.43585408,0.08296339,-0.529582,-0.2954634,-0.15982945,0.10784234,-0.665081,-0.22317705,-0.31401038,0.7460536,0.072043434,-0.19559418,-0.30529663,-0.04737678
884995bae3fffff,2022,-1.1786075,-0.84825253,0.33838055,0.5872186,-1.4631917,-0.773433,-0.6231028,0.4413339,-0.33857048,-0.8151582,0.39658374,0.48148704,-0.7778184,-0.6718669,-0.30877513,-0.19402832
884995bae3fffff,2023,0.20010315,-0.5920956,0.920172,0.8873895,-0.14914796,0.26904485,-0.12333467,0.84251857,-0.20505315,-0.19940843,-0.3626498,1.0094104,0.15296873,0.46210057,0.438073,-0.69287395
884995bae3fffff,2024,0.5288873,-0.55968666,0.4460161,1.3420944,-0.26409152,-0.05591595,-0.1804667,1.351601,-0.68684465,0.1580183,-0.19885962,0.3063615,-0.068735115,-0.7093999,0.18617086,-0.6099614
884995bae5fffff,2016,0.21631575,0.7190122,-0.6334157,1.3357214,-0.5285847,-0.07744805,-0.9201635,0.9972541,-0.13822418,-0.7425006,-0.6201168,-0.40604326,-0.65220857,0.30210444,-0.57034785,-0.27884662
884995bae5fffff,2017,-1.0348976,0.3991256,0.5744222,1.0976715,-0.29788917,0.2614587,-1.0418422,0.96706474,0.48830834,-0.23387346,0.77798164,-0.5813719,0.11920578,0.03420674,0.19013709,-0.046554714
884995bae5fffff,2018,-0.26763868,0.358149,0.12780891,-0.2236526,-0.5057933,0.14205149,-0.3452845,0.27625456,-0.07389442,-0.6779686,0.34179416,-0.28162655,0.08731239,0.24945818,-0.3288222,-0.19381228
884995bae5fffff,2019,-0.48405734,0.18562384,-0.11330078,-0.26823092,-0.42088094,0.26931998,-0.1739614,0.13611111,-0.15987848,-0.32396442,0.5742659,-0.4291409,-0.13313203,-0.0119057335,-0.36667246,0.43568823
884995bae5fffff,2020,-0.068627775,-1.046677,0.38470474,0.55215085,-0.8958428,0.61037934,-0.4612437,-0.2689654,0.523837,-0.10157286,0.9251584,0.6151856,-0.17347042,-0.36982027,-0.2608997,0.34335083
884995bae5fffff,2021,-0.5334737,-0.636847,0.17625326,0.8038111,-1.007908,0.6023443,-0.94851536,-0.4461916,0.26079717,-0.06503283,0.47687677,0.35873643,0.5411443,-0.5805732,-0.1871413,0.31296486
884995bae5fffff,2022,0.34624547,-0.8957004,0.40065998,0.70478284,-0.42048815,0.49809945,-0.14576906,-0.29594702,0.7057732,0.11661061,0.95930725,0.5598575,-0.42227116,-0.53058577,0.1926623,-0.14959727
884995bae5fffff,2023,-0.6162163,0.55060625,0.0882123,0.580752,0.28811675,0.6790109,0.7191992,-0.005441014,0.67922777,0.1963769,0.47363237,0.46362785,-0.5827345,-0.79348546,-0.64484614,-0.7916706
884995bae5fffff,2024,-0.0034323304,0.35879582,-0.3236921,1.3478436,0.17698163,0.5237393,-0.23260307,-0.13876918,0.033349175,0.40137196,0.6796879,0.16837183,0.12776472,-0.31893906,0.49112877,-0.520782
884995bae7fffff,2016,-1.573699,0.35723466,-0.20324546,1.1958405,1.3668483,-0.64474076,-0.63336164,0.34446603,-0.12295798,1.1939096,0.22136188,0.5985387,-0.6578061,-0.49857765,-0.47744286,-0.62218153
884995bae7fffff,2017,-0.7154376,0.5816507,-0.19566835,1.0164889,0.59738743,-0.8218055,-1.1731586,0.2477892,0.20398688,-0.45619655,0.37406564,-0.6154839,0.96296465,0.05328775,0.7033214,-0.1155144
884995bae7fffff,2018,-0.07274338,-0.26203245,0.17009342,-0.15764801,0.07918956,0.022154842,0.14747794,0.30414262,-0.04828382,-0.13148585,0.23460957,-0.29820278,-0.12427189,-0.20241426,-0.26264596,0.0050294036
884995bae7fffff,2019,-0.5023164,-0.08295007,0.036740284,-0.092457876,0.043294337,-0.21380694,-0.22621122,0.531544,-0.29648718,-0.41591308,0.3166557,-0.5846488,0.13194649,0.18864201,-0.35334542,0.36291304
884995bae7fffff,2020,-0.1297301,-0.30570555,0.014090148,0.48597798,-0.2746097,0.14848979,-0.35698903,-0.14189309,-0.106160685,-0.43366793,0.8395417,0.60589755,-0.036841936,0.78460383,-0.072564915,-0.016746534
884995bae7fffff,2021,-0.23688893,-0.95566595,0.45885918,1.0968568,-0.37630048,0.34308842,0.16326298,-0.13610531,0.7090915,-0.1884889,0.027555376,0.24262235,-0.43853387,-0.2593573,-0.18661118,0.12435952
884995bae7fffff,2022,-0.3303521,0.19821501,-0.2610646,0.2921092,-0.7056387,0.47005793,0.35880038,1.149257,0.42390564,-0.22227281,0.5926722,-0.33756307,-1.1119654,-0.7223938,-0.1674764,-0.15886268
884995bae7fffff,2023,-0.17780526,-0.29957885,-0.39515078,0.5323461,-0.58923745,-0.022378772,-0.38932306,-0.08483574,0.3914841,-0.77678585,0.08287456,-0.20165646,-0.39331657,-0.58957165,0.2502431,-0.6150032
884995bae7fffff,2024,-0.7194174,1.1473963,-0.21119381,0.52516276,-0.4462182,-0.2644549,-0.028951094,-1.1643597,0.39296088,-0.4026333,0.94497013,-0.25848687,-0.6988254,-0.091992475,-0.5185734,1.0088556
884995bae9fffff,2016,0.20936096,0.14433049,0.08287018,1.2264119,0.4563362,0.9422028,0.08734464,0.0811298,2.1480582,-0.2282685,1.3151724,0.7109816,-1.0520735,-0.5807726,-0.14173293,0.35147932
884995bae9fffff,2017,0.17638753,-1.4815847,1.1157846,-0.42720804,-0.002725933,-0.088434525,-0.2747201,0.48257884,-0.4577151,-0.2361596,-0.034388904,2.0941637,0.0193964,0.65729433,1.2985437,-1.1945252
884995bae9fffff,2018,-0.9320843,-2.247088,3.055567,-1.5644443,0.4940737,-0.58999956,-0.9692762,2.4296756,-1.5285026,-0.42128527,-1.579486,3.387067,1.1234643,-0.45936087,1.654408,-2.6451447
884995bae9fffff,2019,-0.03231661,-1.9148628,1.9454751,-0.77538556,0.13344221,-0.0050742794,-0.90213156,1.4601883,-0.52391565,-0.2587759,-0.7169648,2.5726423,0.13015373,-0.14938648,1.2178895,-1.9017813
884995bae9fffff,2020,0.3223765,-2.3905914,0.9513823,0.73114777,-0.24678844,-0.86185396,-1.2491465,-0.033668373,-0.060326084,-0.060143117,0.62730896,0.6380778,-1.2060204,-0.7195604,-0.41514316,0.6364479
884995bae9fffff,2021,0.07296967,-1.9395415,1.2026439,-0.05760813,-0.17769969,-0.53533,-0.68378836,1.5132809,-1.1568599,-0.7660752,-0.2673537,3.0126762,-0.13968734,0.19440217,0.6017412,-1.606879
884995bae9fffff,2022,1.2398312,-1.2367902,0.601821,0.6532083,-0.62299514,-0.40124357,-0.4566359,1.4701852,-1.6508154,-0.9362722,-0.7187869,2.393516,-0.22336477,0.470686,0.58644277,-1.903809
884995bae9fffff,2023,0.41383097,-2.1239944,0.8969971,-0.5036274,-0.17659806,-0.6706864,-0.5782292,2.3635726,-1.3619459,-0.5950419,-0.069452785,2.5356462,-0.46584812,-0.15082228,1.3273742,-1.6493744
884995bae9fffff,2024,0.23955327,-2.607637,1.3166661,-0.6267008,-0.79298043,-0.73048234,-0.97741306,2.6776333,-1.9232843,-0.93473774,-0.0853106,4.2359962,-0.531036,0.41273385,1.7599281,-2.3989131
884995baebfffff,2016,-0.41016102,1.4708331,0.48399663,1.0617783,-2.0051734,-0.5814308,1.2745327,2.0768461,0.70355594,1.8055569,-0.8608222,0.2764562,-2.4555628,-0.020726588,0.9241329,-0.13086653
884995baebfffff,2017,-0.91718894,0.44411835,-1.1053185,1.1961085,-0.6029934,-0.16760018,-1.3515604,0.8593477,0.92969424,-1.3262839,0.46198526,-0.5996104,-1.4129288,-0.42324635,-0.2504844,-0.25683272
884995baebfffff,2018,-0.2978121,-0.75159955,-0.42316556,0.4607661,-0.4244035,-0.8535134,-0.05838957,-0.3601508,0.2113967,-0.5523741,-0.25353304,0.16063479,-0.6440158,-0.783175,0.30248255,-0.440242
884995baebfffff,2019,-0.15548706,-0.6810316,-0.4127403,0.27220207,-0.31555253,-0.20397848,-0.1847044,-0.3670328,0.089465365,0.16698813,-0.06107476,0.22339249,-0.5869153,-0.21115005,0.15278265,0.10993159
884995baebfffff,2020,0.19358033,-0.88237846,-0.72115564,0.032929312,-1.1353736,0.096930765,0.17746367,-0.015473936,0.70618707,0.005853705,0.84117967,0.9080553,-1.315151,-0.35452843,1.0966226,-0.32769647
884995baebfffff,2021,-1.1406952,-0.38739452,-1.443468,0.89980567,-1.121959,0.9192338,-0.07723548,-1.2276131,-0.1955907,0.28702787,0.5147389,0.5471472,-0.54408556,0.12578057,0.30406156,1.20585
884995baebfffff,2022,-0.15908279,-0.45856094,0.08542207,1.2464422,-0.7395353,-0.12848681,-0.44787574,-0.30037576,0.3309168,0.118918166,0.26482993,0.9611563,-0.7253999,-1.5930692,-0.2869907,-1.0665028
884995baebfffff,2023,0.60039496,-1.291048,0.19707987,1.2322421,-1.4754767,0.1860171,-0.8489738,-1.3481812,0.92654735,0.18895622,1.6694074,0.3511774,-0.90437424,-0.96315646,1.2370317,0.3820122
884995baebfffff,2024,0.41709092,-0.23754396,-0.50040346,1.9118156,0.40532956,0.03582055,-0.95740366,-0.950065,-0.01947951,0.92005736,0.78680927,1.5563525,-0.80069,1.206856,-0.011708887,0.4462005
884995baedfffff,2016,-0.35157746,0.9383023,0.0941572,1.5404837,-0.29370013,1.5190398,-2.3340757,-0.68944067,0.475121,0.43427753,0.8503375,-1.1686934,-1.2375118,-0.2902806,-0.4720011,-0.4275836
884995baedfffff,2017,-0.75958455,1.2382467,0.06620949,0.4388704,0.05781628,0.37891117,-1.1791155,0.5146461,0.9296195,0.650521,0.72533774,0.3358552,-0.6142799,-0.09708833,0.14541765,-0.8147634
884995baedfffff,2018,-0.1428105,0.7037361,-0.3220232,0.08930655,-0.86951435,-0.07258355,-0.07971357,0.42805082,-0.5998037,-0.57829446,0.33590466,0.49937126,-0.9045367,0.3539071,-0.85356265,-0.6156042
884995baedfffff,2019,-0.7501005,0.39329338,0.35483772,0.24865553,-1.8109165,-0.33118132,-0.92859316,0.09925019,-0.06566783,0.03095774,0.65358496,0.37150577,-1.1184002,-0.061445523,-0.8146086,0.019641675
884995baedfffff,2020,-1.0292299,-1.6043284,0.26671204,1.1278316,-1.5737073,0.09185589,-0.5106996,-0.6593215,0.97773707,-0.79898024,1.2602406,0.81826097,-1.2707819,-0.9737658,-0.65958947,0.24570629
884995baedfffff,2021,0.28192052,-1.3452731,0.34767023,1.5756577,-1.392624,0.3104646,-1.4404498,-0.48692334,0.43662965,-0.62060297,1.3805522,0.21408549,-1.4661106,-0.7574206,-1.1176931,0.92539686
884995baedfffff,2022,0.60430366,-0.12614432,-1.2427083,1.4480695,-0.8966392,0.5992915,-0.36282468,0.20072511,-1.2336626,-1.0188459,0.25208166,0.7261845,-0.67003906,0.8148783,0.4315243,-1.5680789
884995baedfffff,2023,-0.49069455,-0.73163927,-1.1362677,1.7726389,-0.109351434,1.4150311,-0.44532394,0.8737096,-0.2571685,-0.34413883,0.10049454,1.9243038,-1.1074158,0.8077753,-1.2692358,-0.52516305
884995baedfffff,2024,-0.60659957,-0.444094,-0.6990197,-0.0071202046,-1.230181,0.104204535,0.07342832,-0.35525742,0.9879242,0.7335509,1.1433944,0.41065592,-1.3383417,-0.89360064,2.361051,-0.8008541
884995bb01fffff,2016,-0.22577225,0.5002474,-0.7463603,1.0804789,1.6401436,-1.1832771,-2.5467672,1.1827929,0.19660625,1.306845,0.5430561,-1.3489369,-1.1798933,0.4294716,0.14711532,1.1749961
884995bb01fffff,2017,0.95033485,-0.64556193,0.59618026,0.41440037,0.33279857,0.25143465,-1.3107411,0.46504197,-1.7095838,0.5626625,-0.20601916,1.6393979,0.14375603,1.0632368,1.3466883,-1.9153585
884995bb01fffff,2018,0.03149108,-1.016506,-0.16451932,0.4591463,0.11086112,-0.85502976,-0.5085395,0.43662193,-0.15487354,-0.6452794,-0.47976854,0.069196865,-0.5123576,-0.69521195,0.21432814,-0.1875547
884995bb01fffff,2019,-0.3078668,-0.06594274,-0.27322996,-0.4701376,-0.024529682,-0.22211635,0.043636363,0.26545477,0.12082861,0.13873595,0.19073257,-0.21150532,-0.2516839,-0.44590595,0.80826503,0.006940398
884995bb01fffff,2020,-0.7794307,0.4377561,-0.80914056,0.35807514,0.8225647,-1.3630435,-1.2099137,0.3722917,0.4224866,0.73238784,-0.46563053,0.92426646,-0.47768643,0.9737709,0.55207974,0.266441
884995bb01fffff,2021,1.5283904,-0.9512554,-1.5851274,0.6713593,-1.3155621,-0.19992639,-0.04562516,1.5407023,-1.1993722,-1.3110777,-0.17697796,2.2649777,-1.5715401,0.31104854,0.71985584,-1.8668063
884995bb01fffff,2022,0.70538914,-0.9808358,-0.22572224,-0.6221172,-1.1980078,-0.004329916,-0.11412727,1.1139023,0.02485225,-0.020920297,0.93052495,1.8335129,-1.1803141,0.10069276,1.8617749,-1.0240923
884995bb01fffff,2023,0.61654794,-0.034983307,-0.45764706,0.60374,-0.029896177,0.6614016,0.42122972,1.9502223,0.2535927,-0.40080607,0.16645494,0.8372495,-0.93674713,-1.489298,-0.57531244,-1.4639038
884995bb01fffff,2024,-0.11866475,-0.5774883,-0.4766572,0.62623847,0.5048933,-0.18839097,-0.9546864,1.0911121,0.16282168,-0.60507536,-1.1345376,1.060978,-0.52843785,-0.33606055,0.9075235,-1.7881305
