h3_8,año_hecho,cm_transeunte,cm_vehiculo,cm_negocio,cm_repartidor,cm_metro,cm_violacion,cm_homicidio,cm_microbus,cm_lesiones,cm_casa,hr_madrugada,hr_manana,hr_tarde,hr_noche,ds_0,ds_1,ds_2,ds_3,ds_4,ds_5,ds_6,log_n
8849958e15fffff,2016,0.17647058823529413,0.38235294117647056,0.058823529411764705,0.25,0.0,0.029411764705882353,0.014705882352941176,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.14705882352941177,0.17647058823529413,0.39705882352941174,0.27941176470588236,0.1323529411764706,0.19117647058823528,0.10294117647058823,0.14705882352941177,0.1323529411764706,0.22058823529411764,0.07352941176470588,4.23410650459726
8849958e15fffff,2017,0.4057971014492754,0.13043478260869565,0.057971014492753624,0.30434782608695654,0.0,0.0,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.043478260869565216,0.10144927536231885,0.2608695652173913,0.4057971014492754,0.2318840579710145,0.17391304347826086,0.21739130434782608,0.15942028985507245,0.15942028985507245,0.07246376811594203,0.11594202898550725,0.10144927536231885,4.248495242049359
8849958e15fffff,2018,0.4785276073619632,0.2147239263803681,0.049079754601226995,0.1901840490797546,0.0,0.018404907975460124,0.018404907975460124,0.0,0.018404907975460124,0.012269938650306749,0.09202453987730061,0.3067484662576687,0.3558282208588957,0.24539877300613497,0.12883435582822086,0.15337423312883436,0.17177914110429449,0.10429447852760736,0.147239263803681,0.15950920245398773,0.13496932515337423,5.099866427824199
8849958e15fffff,2019,0.34782608695652173,0.23478260869565218,0.008695652173913044,0.25217391304347825,0.0,0.034782608695652174,0.05217391304347826,0.017391304347826087,0.043478260869565216,0.008695652173913044,0.10434782608695652,0.3565217391304348,0.33043478260869563,0.20869565217391303,0.12173913043478261,0.16521739130434782,0.1565217391304348,0.14782608695652175,0.14782608695652175,0.12173913043478261,0.1391304347826087,4.7535901911063645
8849958e15fffff,2020,0.3918918918918919,0.17567567567567569,0.02702702702702703,0.1891891891891892,0.0,0.02702702702702703,0.08108108108108109,0.06756756756756757,0.02702702702702703,0.013513513513513514,0.13513513513513514,0.28378378378378377,0.2972972972972973,0.28378378378378377,0.06756756756756757,0.10810810810810811,0.17567567567567569,0.14864864864864866,0.1891891891891892,0.17567567567567569,0.13513513513513514,4.31748811353631
8849958e15fffff,2021,0.4,0.32727272727272727,0.0,0.18181818181818182,0.0,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.0,0.0,0.10909090909090909,0.23636363636363636,0.34545454545454546,0.3090909090909091,0.14545454545454545,0.07272727272727272,0.16363636363636364,0.10909090909090909,0.18181818181818182,0.18181818181818182,0.14545454545454545,4.02535169073515
8849958e15fffff,2022,0.3972602739726027,0.2328767123287671,0.0273972602739726,0.0547945205479452,0.0,0.0821917808219178,0.0273972602739726,0.136986301369863,0.0273972602739726,0.0136986301369863,0.136986301369863,0.1917808219178082,0.2602739726027397,0.410958904109589,0.1232876712328767,0.1095890410958904,0.0958904109589041,0.1643835616438356,0.2328767123287671,0.2054794520547945,0.0684931506849315,4.30406509320417
8849958e15fffff,2023,0.3493975903614458,0.3614457831325301,0.0,0.04819277108433735,0.0,0.060240963855421686,0.060240963855421686,0.03614457831325301,0.07228915662650602,0.012048192771084338,0.25301204819277107,0.21686746987951808,0.1686746987951807,0.3614457831325301,0.10843373493975904,0.12048192771084337,0.1927710843373494,0.1566265060240964,0.1566265060240964,0.18072289156626506,0.08433734939759036,4.430816798843313
8849958e15fffff,2024,0.2987012987012987,0.3246753246753247,0.05194805194805195,0.1038961038961039,0.0,0.07792207792207792,0.07792207792207792,0.025974025974025976,0.025974025974025976,0.012987012987012988,0.18181818181818182,0.16883116883116883,0.3116883116883117,0.33766233766233766,0.11688311688311688,0.14285714285714285,0.1038961038961039,0.2077922077922078,0.19480519480519481,0.09090909090909091,0.14285714285714285,4.356708826689592
8849958e17fffff,2016,0.2553191489361702,0.2978723404255319,0.14893617021276595,0.10638297872340426,0.0,0.02127659574468085,0.0851063829787234,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.14893617021276595,0.19148936170212766,0.40425531914893614,0.2553191489361702,0.1276595744680851,0.14893617021276595,0.1276595744680851,0.1702127659574468,0.10638297872340426,0.1276595744680851,0.19148936170212766,3.871201010907891
8849958e17fffff,2017,0.36538461538461536,0.3076923076923077,0.09615384615384616,0.07692307692307693,0.0,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.0,0.038461538461538464,0.1346153846153846,0.2692307692307692,0.36538461538461536,0.23076923076923078,0.09615384615384616,0.19230769230769232,0.057692307692307696,0.21153846153846154,0.19230769230769232,0.1346153846153846,0.11538461538461539,3.970291913552122
8849958e17fffff,2018,0.37373737373737376,0.29292929292929293,0.13131313131313133,0.10101010101010101,0.0,0.0,0.04040404040404041,0.020202020202020204,0.04040404040404041,0.0,0.15151515151515152,0.2222222222222222,0.30303030303030304,0.32323232323232326,0.1919191919191919,0.1717171717171717,0.1717171717171717,0.1111111111111111,0.1111111111111111,0.1414141414141414,0.10101010101010101,4.605170185988092
