h3_8,n_años,año_inicio,año_fin,tipo,n_cambios,n_clusters,cluster_inicio,cluster_fin,path_length_ae,net_disp_ae,drift_idx,max_step_ae,path_length_umap,net_disp_umap,is_atipica,secuencia,años
8849958425fffff,9,2016,2024,fragmentada,6,4,2,2,36.54250618046529,3.872525935675777,0.10597318959327241,5.529155339242638,18.532315368103518,0.9478591010453028,False,"2,0,2,3,2,1,1,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958427fffff,9,2016,2024,fragmentada,6,4,2,2,29.701278086203565,2.4682391443946567,0.08310211894690046,4.953660701437726,27.851359320880533,1.4926386982260644,False,"2,1,4,2,1,3,3,3,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958429fffff,8,2016,2024,fragmentada,5,4,2,3,24.315409304166888,3.8943760131119176,0.16016082494834027,5.4697140545691605,15.87257532377671,3.550694445253955,False,"2,2,3,2,2,0,1,3","2016,2017,2018,2019,2020,2021,2022,2024"
884995842bfffff,9,2016,2024,fragmentada,8,4,1,0,22.79053576506017,2.1788408918658098,0.09560288157885952,4.080668665128924,25.918662980009078,3.6893742783650847,False,"1,3,1,0,3,4,3,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995842dfffff,9,2016,2024,fluctuante,4,2,2,2,21.248872573845667,2.149206593439875,0.10114450006562899,3.8567959813327595,23.325834414246973,0.7600434794865099,False,"2,2,2,0,2,2,0,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958431fffff,9,2016,2024,fragmentada,7,4,2,0,16.970354090454023,2.816796856973689,0.16598338738012322,3.289380337492343,22.585890470808707,4.8420160169367295,False,"2,1,0,2,2,3,0,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958433fffff,9,2016,2024,fragmentada,5,4,0,0,13.423219052085972,2.9736604940451206,0.22153110088619263,2.555640671532917,22.944206003975115,4.321837822109961,False,"0,0,0,2,0,0,4,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958435fffff,9,2016,2024,fragmentada,6,4,2,2,19.229726767297933,2.2007381875757224,0.11444458957775193,3.1755363106232424,22.97085687035372,0.7052757037016113,False,"2,2,1,2,4,0,1,1,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958437fffff,9,2016,2024,fragmentada,6,4,2,1,21.59708411852089,4.445135713439906,0.20582110478645196,3.5337765857950987,24.857317771116865,4.11763234487099,False,"2,1,3,0,3,0,0,1,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958439fffff,9,2016,2024,fragmentada,5,4,1,2,20.69627308577455,2.1609441061054255,0.10441223389107368,4.446219892379381,21.311851168875826,0.896146613363773,False,"1,2,3,2,2,0,0,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995843bfffff,9,2016,2024,fluctuante,6,3,0,2,29.778814385207625,3.4184221587916,0.11479376292730016,4.219720385856873,21.70173495503954,4.073568911238657,False,"0,2,0,2,2,0,0,1,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995843dfffff,9,2016,2024,fluctuante,4,3,0,0,22.99383928425606,2.6666920654773465,0.11597419780624618,5.071412971843172,24.95094346248799,4.35412303158814,False,"0,2,1,2,2,2,0,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958441fffff,9,2016,2024,fluctuante,5,3,2,1,18.070372824589928,3.0568013355131636,0.16916094455746414,2.7714250898868866,18.540308612200093,1.7332701640772987,False,"2,2,1,2,2,1,0,1,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958443fffff,9,2016,2024,fluctuante,4,3,2,1,23.068629332977522,2.66370443280481,0.11546869102434874,4.625960357068512,30.689730098086667,4.7272793228692045,False,"2,2,0,2,2,2,0,1,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958445fffff,9,2016,2024,fluctuante,6,3,2,0,29.790369619973962,4.4415850188252675,0.1490946596327981,5.3067268403126695,25.38168428976021,0.27211760887397635,False,"2,2,2,0,2,1,0,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958447fffff,9,2016,2024,fluctuante,3,3,2,0,25.239737778289406,5.979793804058167,0.23691980703546914,5.4815729105778,24.21983521523806,4.484567269108019,False,"2,2,1,2,2,0,0,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958449fffff,9,2016,2024,fluctuante,3,2,0,2,35.24565598732013,3.6592518898242723,0.10382135861340512,8.397225789565343,20.48751841250569,5.378263580457215,False,"0,2,2,2,2,0,0,0,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995844bfffff,9,2016,2024,fluctuante,3,3,2,0,28.299793887456456,3.650212948954126,0.12898372912079897,4.533074212827851,16.783234390136208,3.458141803670021,False,"2,2,2,2,2,0,3,3,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958451fffff,8,2016,2023,fragmentada,4,4,2,3,25.494467370637004,5.734853355185867,0.2249450153954158,6.174151802574885,17.90273283522351,6.327021846107408,False,"2,2,1,2,0,0,3,3","2016,2017,2018,2019,2020,2021,2022,2023"
8849958455fffff,9,2016,2024,fluctuante,6,3,1,1,26.87703761465675,2.95223517353675,0.10984228306198518,5.893128193427558,20.77895867378868,1.6147967586424024,False,"1,2,0,2,1,1,1,0,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958457fffff,9,2016,2024,fragmentada,6,4,0,2,26.259192577317688,3.2955184738723755,0.125499611770965,4.175271831588275,23.964058258394367,3.6433827816967144,False,"0,2,1,1,0,2,2,3,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958459fffff,6,2018,2024,fluctuante,3,3,2,0,22.986756588760286,4.683686083786508,0.20375584809892952,6.917528393181835,16.50785261411463,3.947921606588626,False,"2,0,0,1,0,0","2018,2019,2020,2022,2023,2024"
884995845bfffff,9,2016,2024,fluctuante,4,3,2,0,32.5975794714731,5.250418796919256,0.16106775049092278,5.803559639482782,22.180254344539865,6.0277440606071,False,"2,2,2,0,2,1,0,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995845dfffff,9,2016,2024,fragmentada,5,4,2,1,24.473221683653293,3.8676359628386776,0.1580354238944371,4.515865247320385,18.70106251586845,1.192459656216851,False,"2,2,0,0,0,2,3,0,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958461fffff,6,2017,2024,fragmentada,4,4,3,2,27.623916625143508,7.48930000902707,0.2711165151074287,7.643202591091304,18.185830451459104,2.8108975577047786,False,"3,0,3,1,2,2","2017,2018,2019,2020,2021,2024"
8849958463fffff,9,2016,2024,fluctuante,6,3,3,2,44.40090034920731,5.233472158104286,0.11786860439639078,9.441749154254138,26.535951603737836,2.84065967336801,False,"3,2,3,2,2,1,3,3,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958465fffff,7,2016,2022,fragmentada,6,4,1,0,20.84635609733506,2.9530936038132425,0.14165994239111926,4.293838419403027,20.625735547042527,0.2945453568506715,False,"1,3,1,0,2,1,0","2016,2017,2018,2019,2020,2021,2022"
8849958467fffff,9,2016,2024,fluctuante,6,3,1,1,29.327326589064555,4.725360039055892,0.1611248139071041,5.3201741310699555,23.0243439255321,0.6229040630744354,False,"1,2,1,2,2,1,3,1,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958469fffff,6,2018,2024,monotónica,1,2,2,0,31.688841706447313,4.630199985841662,0.14611452285741375,8.1584932502016,21.60161611853292,2.207618167005734,False,"2,2,2,2,0,0","2018,2019,2020,2021,2022,2024"
884995846dfffff,4,2016,2019,fragmentada,3,4,0,2,7.311181848058844,2.2939652633090675,0.3137612100180666,3.290006418977386,5.400553666791373,4.465928590836113,True,"0,3,1,2","2016,2017,2018,2019"
8849958481fffff,9,2016,2024,fragmentada,6,5,3,1,19.70680672848658,2.759001849697083,0.1400024817673221,3.2333521844597963,23.779748468962595,2.4081649138317824,False,"3,2,2,2,0,3,4,0,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958485fffff,9,2016,2024,fragmentada,4,4,2,0,20.4312500603259,3.910327993546504,0.19138956167639062,3.2335189212963957,14.856173875781353,5.73386885685595,False,"2,2,1,1,3,3,3,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958487fffff,7,2016,2023,fragmentada,4,4,2,0,22.554955927108047,7.722209329954806,0.3423730622622827,5.999734444865155,18.25022260314635,4.896461314100341,False,"2,2,2,0,1,3,0","2016,2017,2018,2019,2020,2022,2023"
8849958489fffff,9,2016,2024,monotónica,2,3,2,0,21.042834519974924,3.2930506198910816,0.15649272994876956,4.195721639206617,11.752518789571912,5.994854553019317,False,"2,2,2,2,2,1,0,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995848bfffff,9,2016,2024,fragmentada,7,5,2,0,30.160748188229647,3.0977624696623733,0.10270840929839027,5.047908672728652,22.119023503197106,6.384077604225516,False,"2,1,4,1,3,1,1,3,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995848dfffff,9,2016,2024,fragmentada,4,4,2,0,16.212398895475694,3.0824126399809346,0.19012686893863232,2.6565827030833904,13.002269447270653,4.909092490385195,False,"2,1,4,1,1,1,1,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958491fffff,7,2016,2024,fragmentada,6,4,0,2,30.559042712649056,5.171035325274852,0.169214571735732,6.868900127560548,27.000680586497893,4.910664088698901,False,"0,2,0,2,4,1,2","2016,2017,2018,2019,2020,2022,2024"
8849958493fffff,9,2016,2024,fragmentada,8,4,0,3,24.64541207415288,4.8084870021413195,0.19510678042929816,3.67983117644438,17.377431501139405,4.050779086566064,False,"0,2,1,2,1,3,0,1,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958495fffff,7,2016,2023,monotónica,2,3,1,2,23.26398161769541,8.11098298813199,0.3486498193397165,5.155360968810657,6.554528216268179,3.6871364655908097,False,"1,1,1,3,2,2,2","2016,2017,2018,2019,2020,2022,2023"
8849958497fffff,5,2017,2021,fragmentada,4,4,2,1,17.186960170274624,6.5828126760513905,0.38301203999044386,5.671334504849763,14.249519098333284,5.272493148226012,False,"2,3,0,2,1","2017,2018,2019,2020,2021"
8849958499fffff,8,2016,2024,fluctuante,6,3,2,3,29.84860611532867,5.453764273145219,0.18271420287007817,6.238396455514645,20.19167287125324,3.1743080240224186,False,"2,2,1,2,1,3,1,3","2016,2017,2018,2019,2020,2021,2022,2024"
884995849bfffff,8,2017,2024,fragmentada,5,4,2,0,24.52770467358184,6.1905065322087856,0.25238833452183645,5.073672250688625,28.80056734911245,5.566905963793105,False,"2,4,1,0,1,0,0,0","2017,2018,2019,2020,2021,2022,2023,2024"
884995849dfffff,6,2018,2024,fluctuante,2,2,1,1,29.343095381495292,4.352140983993697,0.14831908247615547,8.026070521089334,15.920507400412866,0.6667383268814235,False,"1,3,3,1,1,1","2018,2020,2021,2022,2023,2024"
88499584a1fffff,9,2016,2024,fragmentada,7,4,2,2,25.661359051205963,3.4901735737211776,0.13600891389878106,4.9776708882501675,24.394894473944085,1.7177491841272987,False,"2,4,1,4,1,3,4,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584a3fffff,9,2016,2024,fluctuante,5,3,2,2,25.728072060162077,2.9082188295875464,0.1130367958697806,4.446310019122582,15.82308281433906,1.8842927836224295,False,"2,1,2,1,1,1,1,0,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584a5fffff,9,2016,2024,fluctuante,4,3,2,2,23.487150642840906,3.5975978914802598,0.15317302410102435,4.6342132082933105,27.769017562225816,2.4906226788685375,False,"2,2,2,2,2,0,2,3,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584a7fffff,9,2016,2024,monotónica,1,2,2,4,19.990510866041276,3.571037247020769,0.17863661769079853,3.9105972197887633,14.264425535266975,5.597482348911441,False,"2,4,4,4,4,4,4,4,4","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584a9fffff,9,2016,2024,monotónica,2,3,3,4,17.70319319068549,3.2807457776748565,0.18531943601005363,3.111865987010233,19.026291091807572,3.97883636503506,False,"3,2,4,4,4,4,4,4,4","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584abfffff,9,2016,2024,fragmentada,5,4,2,3,25.041365552347806,4.042284163907383,0.16142427039201104,4.518072106410616,11.992564880827013,4.189517866476596,False,"2,2,1,1,1,3,1,0,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584adfffff,9,2016,2024,fluctuante,7,3,2,1,25.418524999308026,5.067129301247101,0.19934788904490108,4.902882124348212,21.401835845855167,2.963234977417601,False,"2,2,3,2,1,3,1,3,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584b1fffff,9,2016,2024,fragmentada,5,4,2,3,16.776096152411434,3.106538207671875,0.18517646653004752,2.5443230061493924,18.167812932962377,3.974190558125844,False,"2,2,1,1,1,0,3,0,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584b3fffff,9,2016,2024,fragmentada,7,5,4,3,12.221591046179995,2.8557849777510804,0.23366720150922496,1.863066210640141,19.969278189153137,5.083330683927562,False,"4,2,3,4,4,0,1,0,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584b5fffff,9,2016,2024,fluctuante,6,3,2,3,17.56802933415746,3.8800927864862933,0.2208610147833851,3.1472365824739295,17.359371977879505,2.435917182255004,False,"2,1,3,3,3,1,3,1,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584b7fffff,9,2016,2024,fragmentada,5,4,2,0,11.190292321683746,3.202219345468649,0.28616047315078785,1.759996928004476,13.09846826538668,4.024965038906455,False,"2,2,4,4,0,4,3,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584b9fffff,9,2016,2024,fragmentada,6,4,2,0,27.95879053404419,5.087391514194222,0.1819603572622188,5.53631569381396,15.977352639656576,5.695628479530932,False,"2,1,2,1,3,1,1,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584bbfffff,9,2016,2024,fragmentada,5,5,2,0,19.9139021718472,3.9548475697415846,0.1985973183765387,4.029181761193017,21.429045543548703,2.2146169244303295,False,"2,2,3,1,1,4,3,3,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584bdfffff,9,2016,2024,fluctuante,3,3,4,1,15.907715236952653,2.948429125455078,0.185345857751216,3.3945077956484675,17.300680975527268,2.9972254875896747,False,"4,4,4,1,1,1,3,1,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584c3fffff,9,2016,2024,fragmentada,7,4,1,1,39.669560379357975,4.091627214477055,0.10314274157185088,6.814743513690703,39.40173535890902,0.9351897519234045,False,"1,2,3,0,3,1,3,3,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584d1fffff,3,2018,2020,fluctuante,2,2,2,2,6.598551291317154,4.187198108319399,0.6345632432726884,3.7070776920959667,4.308642216859677,2.97617883753144,True,"2,3,2","2018,2019,2020"
88499584d3fffff,7,2016,2024,fluctuante,4,3,2,0,24.05374932906702,4.543539585640349,0.18889111728415023,7.0012742906852266,18.862660164179694,5.599550847287129,False,"2,1,1,1,0,2,0","2016,2017,2019,2020,2021,2023,2024"
88499584d5fffff,8,2016,2024,fragmentada,6,4,2,1,35.70244047757805,3.6423975373045434,0.10202096799494847,7.758792879467078,30.225006735274647,3.5520276069648107,False,"2,0,2,2,3,2,0,1","2016,2018,2019,2020,2021,2022,2023,2024"
88499584d7fffff,9,2016,2024,fluctuante,2,2,0,0,31.865320762302208,1.9431664904821704,0.06098060348982912,6.213675188476268,11.38672874140822,0.678840866948867,False,"0,1,1,1,1,1,0,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584d9fffff,4,2016,2019,monotónica,1,2,2,0,18.231835121289553,5.1908711147743265,0.284714680680327,7.3571349269364585,1.2582359360157191,0.39827605321717524,False,"2,0,0,0","2016,2017,2018,2019"
88499584ddfffff,4,2018,2022,monotónica,2,3,0,3,14.42799624180205,5.6578035467954555,0.39214063075530703,6.787256908886889,12.22881028954666,4.534492248528412,False,"0,0,1,3","2018,2019,2020,2022"
88499584e1fffff,7,2016,2024,fluctuante,4,2,2,2,20.25821147545365,2.9864220388666762,0.14741785287833759,3.8227995605395364,9.44827846834805,0.3686692985017308,False,"2,2,3,2,2,3,2","2016,2017,2018,2019,2020,2023,2024"
88499584e3fffff,9,2016,2024,fragmentada,4,4,3,3,16.3832204873039,1.504954280614531,0.09185949012776752,2.8845151865837986,18.9026334030425,0.6279679807697204,False,"3,2,4,4,0,0,3,3,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584e5fffff,9,2016,2024,fragmentada,6,5,2,0,17.08094951801108,2.3909177620013016,0.13997569394372297,3.701224931303581,19.79907556003625,5.880532298167998,False,"2,2,4,1,0,4,3,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584e7fffff,9,2016,2024,fragmentada,5,4,1,4,20.391877130938028,3.5775770212725617,0.1754412797949216,3.259538698272683,13.533403749377914,4.999747188686036,False,"1,0,3,4,3,4,4,4,4","2016,2017,2018,2019,2020,2021,2022,2023,2024"
88499584e9fffff,3,2016,2019,estable,0,1,2,2,4.300470704203242,3.4708266507816203,0.8070806405887767,2.27291703415725,0.9108616294524494,0.5523013065800234,True,"2,2,2","2016,2018,2019"
88499584ebfffff,3,2016,2023,monotónica,1,2,1,3,6.26131677612034,3.098980679855625,0.49494072743207007,3.352416192748098,4.093583366185518,2.5196005707084312,True,"1,3,3","2016,2019,2023"
88499584edfffff,9,2016,2024,fluctuante,5,2,3,4,25.863322633951427,4.51793470815136,0.17468500749476615,4.918517887845002,21.444958236064902,3.1425961260037933,False,"3,3,3,4,3,4,3,3,4","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958501fffff,9,2016,2024,fragmentada,4,4,2,3,22.063595359951847,3.2043714978624798,0.14523342390872568,5.541483317619491,22.637626672868297,6.639200043826063,False,"2,2,2,2,2,4,2,1,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958503fffff,6,2017,2024,fragmentada,4,4,2,4,24.40626663974233,6.295240797166637,0.2579354265889926,5.436966422796001,19.559430447683624,5.276564292931117,False,"2,0,1,0,0,4","2017,2018,2020,2021,2023,2024"
884995850bfffff,9,2016,2024,fragmentada,7,4,2,2,27.310362355605683,3.2581582913539116,0.11930117399870921,4.5825409186561545,21.5013136457196,2.0001992077357746,False,"2,2,1,2,0,4,2,1,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958511fffff,9,2016,2024,fluctuante,2,2,2,2,24.450133609556964,1.523903827580713,0.06232701431885248,4.006832530265479,26.994875014612767,0.23096448549647522,False,"2,2,2,2,2,1,2,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958513fffff,9,2016,2024,fluctuante,5,3,3,2,26.805533310367238,2.793803203940122,0.10422486923099561,4.678170217087999,27.670204862606276,5.513907620203964,False,"3,2,4,2,2,3,2,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958515fffff,9,2016,2024,fluctuante,4,3,0,0,21.101423466955836,3.065950711058995,0.14529591882084056,4.503819547697443,33.967050447730664,2.6461436123833413,False,"0,1,0,3,0,0,0,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958517fffff,9,2016,2024,fragmentada,7,5,2,1,17.492730119259793,3.0035345198493952,0.17170187268495343,3.917307630462665,24.462310739920106,3.1866057738276994,False,"2,2,3,4,0,1,3,0,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958519fffff,9,2016,2024,fluctuante,5,3,2,2,25.99682571842,2.4216898047279796,0.09315328844213838,6.079490386856092,24.54763373944281,3.148926157925346,False,"2,1,1,2,1,3,3,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995851bfffff,9,2016,2024,fragmentada,5,4,1,2,36.88552484155942,4.915186847366597,0.1332551690257797,6.124689042153741,21.561242707866874,1.3212930948647084,False,"1,2,3,3,3,0,0,1,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995851dfffff,9,2016,2024,fragmentada,7,4,2,2,29.440444808925207,3.864032097948145,0.1312491072409585,7.10623960259451,21.742035309245434,2.6260254545072526,False,"2,1,0,1,2,3,1,1,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958521fffff,9,2016,2024,fragmentada,5,4,1,2,16.24764938789778,3.6459888160931206,0.22440100281883674,2.7470463453015324,18.253361893877518,3.1933014394241956,False,"1,4,4,4,1,1,0,1,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958523fffff,9,2016,2024,fragmentada,8,4,0,4,23.32514081770784,3.235402925964652,0.13870882715136357,4.600441794981119,28.06409697163832,6.435249578772004,False,"0,4,0,3,2,0,3,2,4","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958525fffff,9,2016,2024,monotónica,2,3,2,3,10.98294135727317,2.2259249510849557,0.2026711131996434,2.0898102784250305,7.912668971981495,3.824179977502927,False,"2,2,4,4,4,3,3,3,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958527fffff,9,2016,2024,fragmentada,8,4,3,3,17.434936632984424,2.6111604033121893,0.14976598184889556,2.8327450553622544,16.91287280099006,0.5871909092860339,False,"3,4,3,4,1,0,3,0,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958529fffff,9,2016,2024,fragmentada,7,5,4,1,20.707091276132807,2.6365101145921903,0.1273240205219483,4.246434028391204,27.01115711080145,3.1749215601725345,False,"4,3,2,3,0,2,3,3,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995852bfffff,9,2016,2024,fluctuante,3,3,2,3,16.606155770095185,5.036221542379023,0.3032743768096158,3.0026100128418145,21.580047507450566,4.778860302603316,False,"2,2,3,0,0,0,3,3,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995852dfffff,9,2016,2024,fragmentada,7,4,1,0,19.59983217153568,5.2177157186690675,0.2662122651359545,3.7521524485479225,23.48472344753469,3.969261376216337,False,"1,2,4,1,2,0,1,0,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958531fffff,9,2016,2024,fragmentada,5,5,2,2,27.83988032538331,4.118611140618107,0.14793925449682768,5.35221995664535,26.763616987984776,2.0287009810320518,False,"2,2,2,4,0,1,1,3,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958533fffff,9,2016,2024,fragmentada,5,4,0,1,26.472857545342343,3.3201257360584906,0.12541622038239827,4.092750191443779,22.223919016278785,2.9332370064498527,False,"0,2,4,4,1,1,0,0,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958535fffff,9,2016,2024,fluctuante,3,3,2,3,22.62523896360114,4.906831886989884,0.2168742568811697,4.34741634840904,16.94815728765618,5.251157817503749,False,"2,2,3,3,1,3,3,3,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958537fffff,8,2016,2024,fragmentada,5,4,3,0,38.435514204514305,4.472815213906072,0.11637193638431234,7.757493660901474,38.941281986197986,7.6677840332912695,False,"3,2,4,3,4,4,0,0","2016,2017,2019,2020,2021,2022,2023,2024"
8849958539fffff,6,2016,2024,fluctuante,3,3,0,0,20.409533122860424,4.237593781595634,0.20762815866910578,6.409202190894423,27.83919763350591,3.9599399159494935,False,"0,3,2,2,2,0","2016,2017,2018,2019,2020,2024"
884995853bfffff,9,2016,2024,fluctuante,5,3,2,2,20.40897889769742,1.8939155942163766,0.09279815534671614,4.630071455390705,19.02680036059722,0.7176109248644699,False,"2,2,3,3,0,0,3,0,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995853dfffff,7,2016,2023,fragmentada,4,4,2,0,32.10212331223355,7.28404604541737,0.22690231342552813,7.604492892601013,20.908235952938693,4.752696703836563,False,"2,2,4,4,2,1,0","2016,2017,2018,2019,2020,2021,2023"
8849958549fffff,9,2016,2024,fragmentada,6,4,3,4,12.181361782431868,1.871214533530087,0.15361291840365326,2.2640765331399053,22.31266688445582,7.466498422566685,False,"3,0,3,1,3,3,3,1,4","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995854bfffff,7,2017,2023,fluctuante,2,2,0,0,31.282279304056352,4.834985647877502,0.15455988999019496,6.316659219429278,16.954570221598868,5.747067260789087,False,"0,4,4,4,0,0,0","2017,2018,2019,2020,2021,2022,2023"
884995854dfffff,7,2016,2022,fluctuante,4,3,0,0,31.00875684728116,6.182986010824494,0.19939483679645212,8.747082919630367,23.234454315027342,1.4970195987088109,False,"0,4,4,4,0,2,0","2016,2017,2018,2019,2020,2021,2022"
8849958551fffff,9,2016,2024,fluctuante,3,3,2,2,26.249212855954667,3.172728021210878,0.12086945382406546,5.258309664245514,21.16625076636288,1.3071771586058771,False,"2,2,2,2,2,1,3,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958553fffff,9,2016,2024,fragmentada,7,5,2,2,21.00020617765232,1.4078679539299732,0.06704067293530559,3.990818866183558,24.041841814476115,0.8800140789534279,False,"2,2,0,4,1,2,3,1,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958555fffff,7,2016,2024,fluctuante,4,3,2,3,31.37825818692737,5.020611521909585,0.16000287498434962,6.740681063668733,23.55361911366788,4.355852282519862,False,"2,2,3,2,0,3,3","2016,2017,2018,2019,2020,2023,2024"
8849958557fffff,9,2016,2024,fluctuante,3,3,1,2,32.24596082238107,4.870348456298795,0.1510374735963338,6.121004553725403,21.785025647871468,2.659603888052898,False,"1,2,2,2,2,2,2,3,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958559fffff,9,2016,2024,fluctuante,4,3,1,1,24.46079790356108,4.3437586565749955,0.17758041555719722,4.774500432298286,18.499238827944215,1.8720721987412776,False,"1,1,1,2,2,1,3,1,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995855bfffff,9,2016,2024,fluctuante,4,3,2,1,17.087832088776917,3.239241035344258,0.18956418921460216,2.9948387692583642,19.39819130349713,2.136673662383191,False,"2,2,2,2,3,2,2,3,1","2016,2017,2018,2019,2020,2021,2022,2023,2024"
884995855dfffff,8,2016,2023,fluctuante,3,3,2,0,22.524076218668668,3.767747064857641,0.1672764302641994,4.6578141223581895,23.49250391671916,5.164571296693163,False,"2,2,4,2,2,2,0,0","2016,2017,2018,2019,2020,2021,2022,2023"
8849958565fffff,6,2017,2023,fluctuante,3,3,2,3,20.804946700071937,5.208096516402382,0.2503297216514558,4.970962818136059,23.4649946071272,6.5284315319882005,False,"2,2,3,0,3,3","2017,2018,2020,2021,2022,2023"
8849958567fffff,9,2016,2024,fragmentada,8,4,2,3,31.136858403706846,3.0463437625906735,0.09783722311008762,5.356169827476985,23.536276795484,6.188134400381042,False,"2,1,4,2,1,4,3,4,3","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958581fffff,9,2016,2024,fragmentada,5,4,2,2,34.93477107344771,3.2422006110650092,0.09280726655539055,5.565512704744767,25.544425890650515,3.7880937883444696,False,"2,2,3,3,0,1,1,3,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958583fffff,9,2016,2024,fragmentada,7,5,2,0,36.84979192658662,4.698052242108571,0.12749196118849698,5.217762544318364,30.126895110808498,4.278113576970672,False,"2,3,1,4,1,1,3,1,0","2016,2017,2018,2019,2020,2021,2022,2023,2024"
8849958585fffff,9,2016,2024,fluctuante,4,3,2,2,34.04244039500117,3.3801063119502097,0.09929095190386375,5.356769510506286,30.853775933533885,0.7020060506680196,False,"2,3,3,2,2,2,0,2,2","2016,2017,2018,2019,2020,2021,2022,2023,2024"
