h3_8,año_hecho,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16
884995b96bfffff,2018,1.0740557,0.02004689,1.8820927,-0.6081497,-0.14581582,-1.7220604,-0.85475063,1.342446,0.13377374,-1.1983211,-2.0106478,1.9552296,-1.9727168,0.6274634,1.8057591,-2.0138316
884995b96bfffff,2019,0.836455,-0.64980423,2.8355799,-1.7126285,0.09949531,0.6319862,-1.0300243,1.8820108,0.46650666,0.7175012,-0.07840132,1.714707,-1.4325867,-0.5544329,-0.39939886,-1.70453
884995b96bfffff,2020,-0.6161711,-1.3242418,1.3964114,-1.8476975,-0.40490827,2.0546951,-0.7705206,-0.8837529,-0.3612715,0.0952209,-0.40950644,2.8054407,1.1443586,1.3415838,-0.7754173,-0.65015954
884995b96bfffff,2021,2.41456,-0.68857694,-2.251023,-0.48483402,-0.12705289,1.6371149,-0.35246563,0.9047584,-0.35377586,0.49901855,0.5478064,0.6836548,1.8501958,0.56872743,1.1704007,0.22136307
884995b96bfffff,2022,-0.9843565,0.7975595,-0.2760974,0.8054875,1.405396,2.0723274,0.657614,-0.5495583,0.23478572,0.03506654,-1.2863916,-0.30918953,0.742856,-1.3998877,-0.42011836,-0.5859092
884995b96bfffff,2023,-0.8359123,-0.052481063,1.4531082,-1.9732438,1.0154124,-2.1388593,-0.40729815,-0.0010259689,0.8745714,-0.5669962,1.8706925,-1.4102044,0.366611,0.24942149,0.048369948,-0.32386416
884995b96bfffff,2024,3.1802413,-0.8037245,0.23140912,-2.1518638,-0.85537255,-2.2447398,2.3898787,-1.216986,0.025623556,-0.7195964,-1.0850686,3.9956565,-2.186916,0.112471275,1.2930887,0.45236805
884995b989fffff,2016,0.92475957,-2.641372,1.96308,1.5698636,1.6187198,0.6578854,-1.0888398,-0.37931812,-0.21140477,0.8020869,-0.4729093,-1.1572112,0.2576183,-0.41230705,0.0329768,0.79783875
884995b989fffff,2017,0.9687618,-2.4899838,1.2166258,2.199494,-1.3651748,1.1817842,-0.762467,-0.3224208,1.811835,-1.3614111,0.85337913,-0.5438826,0.8917917,0.15004645,0.7716269,0.20991519
884995b989fffff,2018,0.16493535,-0.9872339,0.71944666,0.9270466,1.0002843,0.043833926,-0.64919657,-0.5047291,-0.0494658,-1.9280843,0.94030577,-0.6125571,2.0060484,0.028404709,0.9687669,0.51188785
884995b989fffff,2019,1.0815699,-0.12494608,-1.0182605,0.6344685,-1.5703942,0.77550685,0.66516787,0.67970043,-0.50854766,-1.2504718,0.6100493,-0.8819889,3.2894878,-0.61504,1.5805403,-0.27239716
884995b989fffff,2020,1.368481,-0.7330672,1.8283378,2.912863,0.5190686,1.4375534,-0.4658658,0.3312882,0.51058143,-1.5533686,-1.0519575,1.614023,0.35564822,0.2066798,-0.13514677,-1.018861
884995b989fffff,2021,1.3229083,-0.7279779,0.17912285,3.2979703,0.50272167,-0.5395074,3.0427682,0.68018234,1.7527758,-0.09626927,0.6877193,1.3334497,1.4137276,2.0037086,-1.1586012,0.016903734
884995b989fffff,2022,0.78230184,1.3613423,-1.8587798,-1.0832701,-1.4235089,1.134942,-0.9478744,-0.67963445,0.71780866,0.1277285,2.094348,-0.44042805,1.7317961,-2.405425,0.5472361,-0.5262819
884995b989fffff,2023,-1.378326,-0.113109514,0.2295183,1.0640886,0.91651165,0.5978564,1.0076869,-0.06895467,1.8730295,-0.17320006,-1.1068733,1.0861739,3.9732277,0.15156628,1.2274957,-0.023026647
884995b989fffff,2024,1.4575433,0.4319985,0.11467971,2.5352728,-0.51310235,0.6999187,-0.6730381,-0.88424987,-0.83300495,0.69614273,-0.46431923,-0.63236064,1.711168,1.0345994,1.4212246,1.2025816
884995b98bfffff,2016,1.0088483,-2.260651,3.0008652,2.142846,-0.0629233,0.2081583,0.38845506,-1.0868989,0.18041857,0.6644583,1.332459,-1.8776822,1.366611,-0.66821414,0.91788274,0.59753674
884995b98bfffff,2017,2.3599696,-0.6874447,1.6783288,-1.262094,-1.5497948,-1.3505259,-1.7125818,-1.2890863,2.005354,1.0594568,-0.48183253,-2.9813924,0.010423277,0.59379053,0.31009117,-0.21521656
884995b98bfffff,2018,1.139314,0.60605973,-1.449378,0.8938154,0.6594935,0.2864737,2.6641903,0.16142796,1.5580415,0.52411115,-1.7557912,-2.7288404,-0.010128356,1.8070319,0.014178595,-0.99604064
884995b98bfffff,2019,1.6184499,-1.7914836,1.8583306,2.7405446,-0.36234486,-3.0130496,0.55735976,0.76868904,-0.18471079,0.944876,0.89986795,-2.274339,0.8773278,-1.5814668,-0.41692978,0.62783754
884995b98bfffff,2022,1.2302191,-1.7867304,1.1018951,-1.5632435,1.04395,-0.77350605,1.4075572,-0.05436604,2.9072134,0.49080494,-0.9775263,-1.8415216,0.43551034,1.0088929,0.44848102,0.49793047
884995b98bfffff,2023,1.2124771,-0.11292856,2.4417074,-1.4988974,1.2662126,0.19644104,-3.9721963,0.8071063,1.9075176,-1.7788999,0.24082386,-0.61512357,-1.5588187,-0.5377512,-1.4249406,0.79967654
884995b98bfffff,2024,2.2309606,-2.762989,-1.1222017,1.4341329,-1.9109881,-0.41367924,4.2818255,-1.3131337,3.1986191,0.87206143,-1.3823569,-0.07477895,-0.10413083,-2.1963034,-2.2302847,-0.019195497
884995b98dfffff,2016,2.4385245,-1.2774872,1.1700264,-0.46894625,-1.5936466,-1.3753036,-2.0562592,2.5996222,2.3832474,0.26515925,1.8182114,0.7302835,0.24417637,0.86285913,3.427857,0.50261766
884995b98dfffff,2018,-0.105437584,0.33652917,1.3607748,1.0221877,-1.2532889,-0.42395046,0.36334196,0.3764151,1.1441823,1.7183822,-1.84648,-0.4855635,-0.81498015,-1.2324803,-0.49277914,-0.7515314
884995b98dfffff,2019,1.2184355,2.7791333,0.069443315,1.2289271,-3.5993173,1.7994424,0.2804144,2.6074154,0.7824088,1.5074496,-1.4783275,-0.06528708,0.10981837,0.9683057,0.3642445,1.7725211
884995b98dfffff,2020,0.8828693,2.554525,2.105999,2.1994507,-3.5900881,0.18607259,-1.761018,-0.35910028,0.23951212,0.9246773,0.88727576,0.04123689,1.6990321,-2.6308012,-0.5255585,0.92400765
884995b98dfffff,2021,0.89576167,2.6370234,2.3849812,1.7635388,-1.111961,-2.527416,1.6390439,-0.8111804,1.6172764,-1.9569635,-1.6466191,1.5617826,-0.64178187,-0.07573513,3.453255,-2.6924212
884995b98dfffff,2023,0.7185306,-0.18868273,3.1967604,-0.039112885,-2.5516677,-0.028969187,-1.4557513,-1.0696135,-1.3413862,0.23740686,-0.2096195,1.1250774,-0.15634066,-1.5444585,-2.4060655,0.16216457
884995b991fffff,2016,1.7597882,-1.0566401,1.5224012,1.5092146,0.13162908,-0.67256594,1.4693332,1.2654655,2.4659338,0.45252877,-0.017627817,-0.2868484,-0.76319945,-1.0467787,-2.4437397,0.21196856
884995b991fffff,2018,0.018945029,3.582904,2.6974394,0.17129654,-1.2070998,2.0846388,0.94562423,2.4410005,-0.83192134,-0.8170138,0.51070946,0.6900861,0.050206568,-1.4165595,-1.9370903,0.411659
884995b991fffff,2019,1.4976571,2.5697737,1.7934258,0.21305904,-1.6122425,2.658741,0.69486964,2.1094105,-2.1225429,0.9023182,-0.0075590676,0.5298207,0.54843944,-1.9012758,-1.7419581,0.013152536
884995b991fffff,2022,-0.88757205,3.1732852,3.6399977,0.3870429,2.396581,1.0143121,-1.878802,1.4062722,-1.0505761,0.15728106,1.5256759,0.08287666,-0.2841122,0.069288194,0.18979147,2.3255718
884995b991fffff,2023,-0.89750516,4.562709,2.4183562,4.428388,1.4224305,5.3241158,1.2337021,-3.5049698,-0.5328965,2.938196,1.6387306,4.275908,0.4726448,-0.13019101,-3.4390233,-1.2545562
884995b993fffff,2016,0.51807547,1.4314848,2.5966878,1.2265198,-1.8466536,2.0582976,0.65976167,0.8544182,-0.24974738,-1.3233463,1.6688886,-0.37987158,-1.171905,-2.4124336,-2.4284945,0.017265331
884995b993fffff,2017,0.680897,0.92051274,2.3924935,-0.8660977,-2.5227265,0.4078144,-0.8691436,0.06634713,-0.043934867,2.0042577,-1.4150934,0.3582086,-0.04006701,-2.509057,-2.180613,0.2703844
884995b993fffff,2018,-0.9474077,1.828707,0.56362796,-0.11290841,-1.1237158,2.8833613,-0.9554941,0.02482477,1.1889098,2.162347,0.009427678,0.15444024,-1.001058,-0.6164499,-0.5512321,0.2567308
884995b993fffff,2019,0.6491718,0.65522295,1.2076927,-0.10285863,-1.1475065,1.7658165,-1.543713,2.1858695,0.5302447,0.45808396,-0.05845102,0.70468605,-0.70862126,-1.4289261,-1.7143981,0.505018
884995b993fffff,2020,1.5673937,1.7347076,0.09976468,2.0957134,-1.4790647,1.484666,-2.3479376,0.19021958,1.0434971,2.3004293,0.50897396,-0.40321293,-1.631657,0.4738936,-0.87870884,0.8984436
884995b993fffff,2021,1.2010027,2.966045,0.21803436,-0.36503989,-0.4589962,1.4222878,0.0904788,0.9190708,0.76278037,0.6177713,0.19525245,0.9831219,-1.0246766,-0.7989158,-0.35544628,1.235756
884995b993fffff,2022,1.8592157,1.6839663,-0.6798069,-1.1443399,-1.9471815,2.4782937,0.18600026,-0.008377031,1.7600834,-0.042264,-0.5330129,0.3410079,0.23277244,-1.8713073,-0.40868637,1.6421305
884995b993fffff,2023,2.059021,1.6478864,0.8533154,1.297815,-2.8511863,1.8113967,0.102094725,0.9322408,0.19071712,0.414117,-0.39163622,1.1385094,-0.4162165,-0.5423456,1.3422301,2.3490503
884995b993fffff,2024,1.1029499,4.1075425,2.334803,0.16518149,0.2659717,-0.4944916,-1.6647408,0.3058673,0.35866797,1.6585962,-1.2624426,0.77286506,-1.3752863,-0.98397595,0.048108798,1.05382
884995b999fffff,2016,-0.087922715,-1.0512099,1.3273579,0.539441,-0.66166335,1.0098141,1.0729091,-0.6781454,-0.1113551,0.9501332,0.20021471,-1.2288262,0.6409219,-0.15761493,0.5579096,0.55809486
884995b999fffff,2017,-0.15491192,-0.73414665,2.6989374,-0.19229622,-0.80960894,0.96576697,0.78993326,-0.0054581626,0.56150883,-3.3119314,-0.4650161,-0.40740538,-0.18508817,0.6901467,-1.3594712,-0.09441991
884995b999fffff,2018,-0.76857483,0.14483705,1.3561941,-0.09047327,-0.7549257,0.33305326,-0.6207752,1.7790711,-0.86826813,-1.6157966,-0.17927556,0.13768294,0.67849344,0.30763307,-1.0333251,-0.46067253
884995b999fffff,2019,-1.6597261,0.50343835,2.530595,-1.4053512,-1.1040665,1.0427381,-1.2698976,-0.058676954,-0.52124393,0.35717076,-0.5398771,-0.3404989,0.15956886,-0.052926116,-0.36845526,-0.30406904
884995b999fffff,2020,0.22685859,0.7006431,0.71033216,-1.193958,-2.156063,1.6266367,2.0428214,0.54351276,0.84155244,1.0150045,-1.4276656,-0.24910676,0.042672187,-0.71113044,-0.7949394,0.6555324
884995b999fffff,2021,-0.19167268,-0.4964086,1.787108,1.2207493,1.1505982,1.0064387,0.32921267,1.0174716,0.53805584,0.6793951,-0.44664207,0.7012615,-0.0003373377,0.77364725,-0.3653662,-1.198644
884995b999fffff,2022,0.67900956,-0.08793582,0.40820548,0.42639664,0.01877825,-0.33877522,-0.6574774,-0.12209131,0.7106904,-0.64418876,0.08115495,-1.4617269,0.47172603,0.26053056,-0.004995111,0.17707498
884995b999fffff,2023,2.206968,1.3997633,0.6071026,1.6562587,-0.9118157,0.63013005,-1.5436112,0.26325208,0.7960632,-0.26254326,-0.48402682,-0.6119416,0.031465944,0.70077056,-1.0337818,0.31830814
884995b999fffff,2024,0.78379244,0.7603732,0.5794502,2.5925736,1.5204116,2.5493913,-1.2826121,1.8847136,0.86207825,-0.9569984,-0.24742988,1.6593752,0.78006834,0.016315,-0.45719302,1.6744869
884995b99bfffff,2016,1.0044191,-1.2165912,0.032863002,0.6389942,0.040954534,1.4316362,-0.2803716,0.29683384,0.6727071,0.6613498,-0.6649887,0.19922738,0.12941895,1.0542729,-0.7849799,-0.23211458
884995b99bfffff,2017,0.53765905,-0.3858252,1.224025,-0.34900185,0.46632764,1.6120515,1.341275,0.1386661,0.46361944,1.042853,-1.4053862,-1.1753114,-0.17615508,-0.021362172,-0.53225327,0.20126152
884995b99bfffff,2018,-1.0654823,0.8936504,-0.06709749,0.4818415,-0.22093187,-0.0603721,-0.97306895,0.73604995,-1.859557,-1.107829,0.054135468,-1.2561224,0.65666723,-0.7178979,-0.2906863,-0.5944605
884995b99bfffff,2019,0.43714303,0.45047906,0.34593093,-0.9828699,-2.2072446,1.215033,-0.66165644,-0.2832273,0.2611547,0.05328584,-1.062506,0.0406859,-0.5986877,0.35503897,-0.48278743,1.2024307
884995b99bfffff,2020,-0.25068998,0.2726156,0.2451866,1.0123795,-0.26100442,0.7048633,1.2286507,0.5512404,-0.64256936,-1.1047379,-1.0988955,-0.7381264,1.5014653,-0.6972743,-0.08608519,0.18490061
884995b99bfffff,2021,0.04393911,0.7844353,1.1656289,-1.0867851,-0.17788832,1.8175992,-0.37485898,-0.4625248,-0.9119692,-0.031889606,-1.2577186,-0.9052764,0.17430738,-0.7876747,0.35280624,1.4704705
884995b99bfffff,2022,0.33381486,-0.100147136,0.05069537,2.0576706,0.2106776,0.13672987,-1.0175173,-0.87726265,-0.86523527,-0.49763188,0.1441934,-1.2403293,-0.43249428,1.8216046,-0.556443,-0.8483633
884995b99bfffff,2023,-0.041159566,1.0773723,-1.8542628,-0.3845965,1.8144273,1.6242175,-0.32245716,-2.0428228,-0.4978922,-0.7686891,-1.8512771,0.8786405,0.5585625,-0.7932952,0.878273,-0.18953289
884995b99bfffff,2024,2.5805378,-0.14182264,-1.9954852,0.8764771,0.31384248,2.724816,-1.6398858,-0.32827047,0.85662985,-0.43548954,0.41799647,1.84459,-0.56940585,-0.34741753,-1.2927423,1.0374781
884995b99dfffff,2016,1.8596748,-0.84136754,0.18510391,0.9206143,-0.5903854,0.70548034,0.80922014,0.96544987,0.76721394,1.1309439,-0.8916062,-1.1455046,-0.7366824,0.12541477,-1.0893282,0.28650355
884995b99dfffff,2017,0.48718262,2.1770086,2.3439493,-0.50332314,-0.5579358,0.11271582,-0.40705705,0.098714784,-1.918884,0.3648939,0.26031497,-0.40412438,-0.45251626,-1.5319877,-0.49192908,0.46577242
884995b99dfffff,2018,1.3527101,-0.25983465,-0.12526828,0.4283268,-0.15978469,0.3788157,-0.7011912,0.66510636,0.1479763,0.14821365,-0.9504382,-2.1625369,-0.18068495,1.2234365,-0.16871072,-0.55201465
884995b99dfffff,2019,-0.001454624,0.06074014,0.7911105,-0.08410014,1.3314867,-0.76736844,-1.6296965,1.0804782,0.14542392,-0.32666788,-0.7496757,-0.8059368,-0.5277222,-0.23504768,-0.038064398,-0.42886782
884995b99dfffff,2020,0.481036,2.315182,0.001325228,2.017252,0.4027645,0.8289369,1.4865421,-0.32877728,-1.248328,-1.4563731,-1.2548864,-1.2495611,0.10388553,0.39851868,0.57520604,-0.95093834
884995b99dfffff,2021,0.62207794,0.53283495,0.9386952,0.59716356,0.31116584,1.4211296,0.0127578555,-1.1623282,0.87982595,-0.37038004,2.1598476e-05,-1.3491895,-1.5773386,0.3317034,0.2367663,-0.87766784
884995b99dfffff,2022,1.6234432,3.5786016,-0.33481672,2.3403933,-2.5775092,2.3365138,-2.8673391,-1.5903976,2.0359917,1.0190945,-0.5749272,0.40984398,-1.6604381,0.5279172,-0.9767189,1.9871948
884995b99dfffff,2023,1.7112958,2.7591603,0.62630135,0.28344125,-0.74208874,1.3055887,0.258489,0.003067413,0.0016689635,1.5066944,-2.4930797,0.17118232,0.3427267,-0.07982451,-1.2711164,1.1960686
884995b99dfffff,2024,0.90083754,2.25922,0.58008385,0.46040505,-0.713904,1.7840077,-2.2092533,-0.8435822,1.2303175,0.3621372,-1.6547623,0.39556926,-1.6165164,0.1715733,1.0816506,0.20635825
884995b9c1fffff,2016,1.0039105,-2.03833,0.90495265,0.8288947,-1.1635188,0.45799446,-0.41433537,0.6905257,0.3237359,-0.18542403,0.934494,-0.26692632,1.5912405,-0.56966126,1.3618234,-0.12025089
884995b9c1fffff,2017,-0.6366119,-1.2469176,0.82090366,1.2578125,-1.2819817,0.47765002,-0.928758,0.8532741,0.81378996,0.084222235,0.989924,-0.78104925,0.9054896,-0.1922437,1.1157416,0.35310486
884995b9c1fffff,2018,-1.1439575,-0.8093432,0.5364509,1.0793906,0.94295436,-0.38739368,0.08025312,0.6596291,-0.5179988,0.56477463,0.11537078,0.08973414,0.30735472,-0.1308779,-0.43110508,-0.93959445
884995b9c1fffff,2019,-1.1555946,-0.6537601,0.41994488,1.784922,0.051573012,0.29948908,0.74618876,0.17396359,0.32860553,-0.09064832,-1.1930063,0.4350087,0.3622144,0.18021938,-0.0013916201,-0.90955514
884995b9c1fffff,2020,-1.1483774,-0.27835712,-0.4883963,-0.33255956,1.0972911,-0.46762398,-0.36022508,-1.3328431,-0.45111775,1.3869948,1.0442386,0.08789542,-0.02680703,-0.24290419,-0.68397903,-0.48892
884995b9c1fffff,2021,-1.5784156,0.35452205,-0.34465477,0.06421737,0.18330096,0.020684587,0.6376739,-0.3472738,0.55562997,-0.38937774,-0.42878103,-0.6018889,0.04034017,-0.6470874,-0.8241927,-0.46526575
884995b9c1fffff,2022,-0.898711,-0.7459528,-0.8337176,0.30077597,0.6847748,0.7844957,-0.20898274,0.6823419,0.8828918,-1.4643456,-0.32955122,0.2617224,0.37414077,-0.8683201,-0.8656222,-0.37264436
884995b9c1fffff,2023,0.6128547,0.17468679,-0.8560414,-1.4852085,1.1377437,-0.4515786,-1.6214892,1.8510802,2.0067248,-1.5456234,1.1705598,0.40113065,-0.26059836,-0.2766234,-0.5554654,1.244411
884995b9c1fffff,2024,0.640574,0.93695813,-1.360555,0.85389745,0.26478693,0.8264584,0.5793929,0.36387953,1.5686612,0.9193711,-2.5948753,0.78284305,0.09629126,-0.35717762,-0.59360605,2.2344346
884995b9c3fffff,2016,-0.33231956,-2.345228,0.3477428,0.7683497,-0.3517803,1.1634235,0.029423978,-0.68670154,1.0182073,-0.5685675,0.14960304,-0.5229149,1.4401393,-0.6775408,1.4049999,1.1207825
884995b9c3fffff,2017,-1.5252684,-1.8442549,-1.1231488,1.5802971,-0.8642966,0.5204805,-0.870193,0.06058723,0.41945714,-0.07861083,1.6124089,0.026005873,0.08240618,-0.2718359,1.6816868,0.18848187
884995b9c3fffff,2018,-3.8632202,-2.6327205,-0.3379858,2.6084056,-0.061957814,0.4095127,-0.6742308,0.24929267,-0.091612205,0.060883254,0.4508537,0.41410244,-0.9545958,-0.70674616,1.1346214,1.3729062
884995b9c3fffff,2019,-3.050897,-1.8441812,-0.73808587,1.299208,-0.3924542,0.2729417,0.35732946,0.6845617,-0.09205192,-0.6432591,0.17985967,0.9283768,-0.91543436,-0.31196275,-0.27334163,0.5278423
884995b9c3fffff,2020,-1.6095753,-1.2668189,-1.4130502,0.38523775,-0.5908713,-0.78244156,0.6074251,0.2818385,-0.35696733,-0.22944346,-0.07660833,0.7236817,-0.35597113,0.9552686,-0.59937125,0.3194185
884995b9c3fffff,2021,-3.1375148,-1.3626978,-1.6605687,1.7962422,-0.044428326,-0.26197854,-1.3172554,0.56208694,0.13498329,0.112104185,0.19939178,0.040969234,-0.659392,-0.605318,0.21255016,0.502594
884995b9c3fffff,2022,-4.3234544,-2.3266115,-0.88675356,2.2093565,-1.1055974,-0.04048141,0.0023706935,-0.025229206,0.10195945,-0.98725474,-0.08228583,-0.23212373,-0.84385645,-0.8910268,0.6878744,1.1491483
884995b9c3fffff,2023,-3.8968565,-0.7797853,-1.2986417,2.3827102,-0.08969132,0.120165475,-0.04745864,0.16945113,-0.6410501,0.18363905,0.55457664,-0.23797546,-0.7642407,-0.10592927,0.6408758,0.59735656
884995b9c3fffff,2024,-3.0281534,-1.0658106,-0.60128254,1.3406209,-0.553106,0.2271397,-0.105873495,-0.8453061,0.18620923,-0.66224927,-0.09602122,-0.5622143,-1.4000252,-0.88432187,-0.20127104,0.5343817
884995b9c5fffff,2016,-1.9274293,0.37707824,1.584683,-0.022389572,0.2033154,-0.9826558,-0.1774712,2.110349,0.7630656,-0.41328916,-0.08655128,-0.34356046,1.4582299,0.362593,0.73700726,0.053809024
884995b9c5fffff,2017,-1.0116861,-0.4750444,1.7161398,0.8803724,-1.7700553,0.81894946,0.078084156,0.6172423,0.42610472,0.68287736,1.2860451,-0.03898523,2.2790995,0.71688116,1.782619,-0.42496702
884995b9c5fffff,2018,-1.7819142,0.28621268,0.740936,-0.71194303,-2.3295722,0.59850836,0.80969065,0.4255302,0.06568203,0.019213134,0.3731527,0.20858255,0.9333538,-0.3741784,0.59531367,-0.6132914
884995b9c5fffff,2019,-1.3206507,0.18433858,1.4251487,-0.07862742,-1.0420966,-0.73578197,0.6853766,0.33392185,-0.34394822,-0.042350046,0.41109943,-0.22309217,0.5511496,0.055329207,0.74954873,-1.2195717
884995b9c5fffff,2020,-1.6240281,-0.18128014,1.8310457,-1.1018299,-0.7627229,0.71411395,1.1002816,0.9655325,0.7329005,0.6397779,-0.4438304,0.45931214,0.17142,0.83052665,-0.853334,-0.5439524
884995b9c5fffff,2021,-1.4834765,1.0774418,0.9171356,-1.3360109,-1.001672,0.99068445,0.6337977,-0.5416711,1.0138158,0.07048454,0.5880315,0.54529035,0.8964949,-0.28049657,0.9287912,-0.60906124
884995b9c5fffff,2022,-1.2543637,0.57178676,1.5995827,0.5599941,1.1524775,0.18860188,-0.015697679,0.7483287,1.8275284,-1.0591707,0.92860687,-0.036137212,0.58007145,0.21637921,-0.36118025,0.28285646
884995b9c5fffff,2023,-1.1509262,2.2785757,0.8771566,-0.0264838,-1.748716,1.6362187,-0.28715554,2.4074855,1.1778977,0.26083913,1.0394278,0.4804944,-0.2736472,-0.2157823,0.31072596,1.4494946
884995b9c5fffff,2024,-1.7292371,1.3380718,0.1435785,0.641612,0.33039978,-0.4487011,1.174094,-0.74375707,1.3709503,0.5512295,0.7724903,-0.300848,1.394281,-0.8151129,0.49177626,0.85770196
884995b9c7fffff,2016,0.8747095,-1.6722131,1.7793938,1.8409305,-0.21655491,0.6277156,0.0886308,0.10453168,-0.97132933,0.39946458,1.156297,-1.2987031,-0.51000774,-0.6162947,0.944472,0.65203536
884995b9c7fffff,2017,2.2780838,-0.8196368,0.6978777,1.0706958,-1.229624,0.060163923,0.6826691,0.6600701,1.2567871,2.3572109,-1.8051552,-1.6441197,-0.52781695,-0.08395381,-1.1978613,-0.14851345
884995b9c7fffff,2018,0.6408063,-0.10092208,-0.82631755,-0.6620392,1.0187696,1.2350727,0.63868076,0.2242545,1.2990173,-0.35565567,-1.6442124,-0.7514806,-0.47441223,0.55234224,0.112988636,-0.6541847
884995b9c7fffff,2019,-1.7491612,0.19830124,1.2056278,1.9203409,-0.41663954,-1.4119315,0.046042223,-0.02323329,0.48320404,0.9686109,-1.2378818,-0.69393504,0.22162512,-0.13880603,-1.2822539,-0.82255626
884995b9c7fffff,2020,2.116173,1.1552622,-1.745027,0.4725765,1.2519556,0.5782322,2.54698,-0.32776228,0.19217084,-0.5189773,0.9730418,0.37748453,-0.9743333,0.34675252,0.10469347,-0.19782709
884995b9c7fffff,2021,0.7724391,-0.2893938,1.9260017,0.93384326,-0.6535565,-2.099088,0.45541635,-0.056580212,2.1542265,-0.2619175,-0.9499916,-0.74411714,-2.503136,-0.021077326,0.8123443,-1.9505178
884995b9c7fffff,2022,0.0003735732,1.0130591,2.0727777,-1.315816,0.77129704,0.97004867,1.4612483,0.88138145,1.9444877,-0.36703482,-0.27083638,-0.5901241,1.5714759,-1.9416482,0.3880193,1.4035757
884995b9c7fffff,2023,3.1837933,1.8484054,-1.5157648,2.3009155,-2.251472,-0.21221384,1.4545211,-1.1560407,-1.44495,-0.6797431,2.684426,-2.1697714,0.7726021,1.3693427,1.1909727,0.6718129
884995b9c7fffff,2024,2.2063036,1.0609891,-0.84677833,1.4564527,0.20085931,0.259427,-0.32252616,-2.063511,0.3696417,-0.93614614,0.7204631,0.98097634,-2.0174074,1.0151718,0.4708569,-1.0172753
884995b9c9fffff,2016,-0.84698284,-1.5011278,0.124899335,-0.93878275,-0.6689722,-1.6175815,0.61046755,0.052285224,0.7136895,0.16460627,0.2198652,-0.1417516,0.95261514,0.5746493,0.47350475,-0.44370362
884995b9c9fffff,2017,-0.51630986,-1.9885423,-0.798429,0.2698611,-1.1095132,-0.19839147,0.18956597,-1.2647864,0.6218083,-0.09583697,0.613773,-0.51339334,0.21428658,0.46005,-0.09452186,-0.696935
884995b9c9fffff,2018,-1.9819887,-0.7472154,-0.4863556,-0.7889627,-0.18998902,-0.89247143,0.58186144,0.073356524,-0.6554465,0.25970954,0.19123568,-0.85075665,0.3401646,0.4241592,0.088500634,-0.3619695
884995b9c9fffff,2019,-2.0021644,-0.6025162,-0.3991936,-0.88769674,-0.16282585,-0.35750252,0.5813038,-0.3250596,-0.10831529,0.19302285,0.622508,-0.94894993,-0.35601965,0.056266565,0.033732913,-0.017478434
884995b9c9fffff,2020,-1.0478023,-0.25330657,-0.6957449,-0.51023656,0.6379227,-0.9551078,0.0017003521,-0.47211266,-1.1131212,0.27802354,0.20083249,0.0027498004,0.14694029,-0.24282488,0.52161217,-0.39742953
884995b9c9fffff,2021,-2.702882,1.0853658,-0.8098724,-1.5932769,1.6565284,0.028537948,0.07197984,-0.2857851,-0.6203145,-0.537327,2.1612132,-0.15992767,-0.11864839,-0.4029681,0.19508128,0.29477566
884995b9c9fffff,2022,-1.7042553,0.22369806,0.32122177,-1.5324883,-0.28698707,-0.8821118,0.6642786,-0.45118102,0.8984213,0.0207077,-0.1969925,-0.92946374,0.20181312,-0.61520886,-0.10917016,0.5161823
884995b9c9fffff,2023,-1.8617067,0.75666904,-1.2299857,-0.15888363,1.0929378,0.86410195,1.0667853,-1.5909092,0.72238195,-0.5446065,1.386942,-0.5671833,-0.42193627,-0.6894219,-0.5769411,-0.56606776
884995b9c9fffff,2024,-2.2552617,0.36360845,0.6995905,-0.04009333,1.1181977,-0.55787766,-0.024554912,-0.11171958,-0.615962,0.19287366,0.25147355,-0.94536823,0.457844,-0.38749474,1.131578,0.19341889
884995b9cbfffff,2016,1.1545886,-1.8021942,0.058656868,-1.2255487,1.061473,0.6176336,1.4001242,0.46768788,0.36281484,-0.20421006,0.16157442,-1.7165273,-1.1554898,-0.9701007,0.57961285,-0.17135173
884995b9cbfffff,2017,-1.6727116,-1.6559135,-0.02102666,-0.236473,-0.50027126,-0.7527509,-0.4178976,0.96253484,-0.24669251,1.3636763,0.45466635,0.24983658,-0.8265667,-0.092837244,0.1570759,1.3891431
884995b9cbfffff,2018,-2.9848685,-1.692728,-0.60442674,0.8137109,-0.36763525,0.3904061,0.5454656,-0.31395236,-0.17867185,-0.60911494,0.00036330966,-0.99390996,-1.2215132,-0.47837716,0.827393,1.4747131
884995b9cbfffff,2019,-2.7688863,-1.512986,0.16222224,2.2514448,-1.0481378,-0.17770927,0.33294043,0.16254897,-0.6847363,0.09329936,-0.39678556,-0.43777594,-1.4018278,-0.4952525,0.68900883,1.3042816
884995b9cbfffff,2020,0.006363862,-1.3792033,-0.26412818,0.4887057,-0.35675806,-0.19404201,1.1731826,-0.58726436,-0.12481561,-1.0768058,0.783193,-0.39330834,0.8825191,0.41806757,0.07172894,0.13562773
884995b9cbfffff,2021,-1.9660468,-0.70427483,-0.6391273,0.12197654,0.9953775,-0.5167856,-0.40821567,-0.056812108,-0.6958176,-0.9336735,0.49265718,-0.3572721,-0.2773705,0.23051879,0.321355,0.82104045
